signal,mode,buffer_size,consumer_delay_us,producer_delay_us,noise_std,trial,drops,max_wait_ms,mse,snr_db,max_error,deriv_ratio,rpeak_accuracy
spikes,IMP_FIRST_ORDER,128,200,100,0.1000,3,249,0.0074,1.731970e-03,12.4419,2.150049e-01,0.9409,-1.0000
spikes,IMP_SECOND_ORDER,128,200,100,0.1000,3,247,0.0142,9.640625e-03,4.9862,2.084518e+00,0.7845,-1.0000
spikes,IMP_WINDOWED_ENERGY,128,200,100,0.1000,3,240,0.0058,1.333351e-03,13.5778,2.405918e-01,0.8887,-1.0000
spikes,IMP_COMPOSITE,128,200,100,0.1000,3,240,0.0031,1.440920e-03,13.2409,1.823114e-01,0.9167,-1.0000
spikes,IMP_ADAPTIVE,128,200,100,0.1000,3,246,0.0260,1.810132e-03,12.2502,2.591133e-01,0.8886,-1.0000
spikes,IMP_INTERP_ERROR,128,200,100,0.1000,3,248,0.0079,2.527635e-04,20.8001,7.504780e-02,0.9805,-1.0000
spikes,IMP_INTERP_COMPOSITE,128,200,100,0.1000,3,251,0.0248,2.559854e-04,20.7451,6.706694e-02,0.9794,-1.0000
spikes,RDP_OFFLINE,128,200,100,0.1000,3,248,0.0000,1.192337e-04,24.0633,4.083620e-02,0.9926,-1.0000
spikes,LTTB_OFFLINE,128,200,100,0.1000,3,248,0.0000,4.348214e-03,8.4442,1.137545e+00,0.8970,-1.0000
sine_1hz,DROP,128,200,100,0.1000,4,247,0.0022,3.850041e-03,21.2271,3.708036e-01,0.7418,-1.0000
sine_1hz,WAIT,128,200,100,0.1000,4,0,0.2251,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,128,200,100,0.1000,4,0,0.3167,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,128,200,100,0.1000,4,178,0.0981,2.847686e-03,22.5369,3.043696e-01,0.7976,-1.0000
sine_1hz,LEGACY_IMPORTANCE,128,200,100,0.1000,4,252,0.0010,1.823299e-03,24.4732,2.136486e-01,0.9262,-1.0000
sine_1hz,RANDOM_DROP,128,200,100,0.1000,4,249,0.0389,3.683734e-03,21.4189,4.003187e-01,0.7604,-1.0000
sine_1hz,DROP_MIDDLE,128,200,100,0.1000,4,252,0.0011,3.916580e-03,21.1527,3.305160e-01,0.7360,-1.0000
sine_1hz,DROP_LOW_VARIANCE,128,200,100,0.1000,4,246,0.0351,1.080550e-03,26.7453,1.949155e-01,0.8839,-1.0000
sine_1hz,IMP_FIRST_ORDER,128,200,100,0.1000,4,249,0.0029,1.803647e-03,24.5203,2.136486e-01,0.9273,-1.0000
sine_1hz,IMP_SECOND_ORDER,128,200,100,0.1000,4,247,0.0091,3.442779e-03,21.7127,3.296018e-01,0.7681,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,128,200,100,0.1000,4,249,0.0069,1.638425e-03,24.9375,2.068702e-01,0.8552,-1.0000
sine_1hz,IMP_COMPOSITE,128,200,100,0.1000,4,246,0.0030,1.745856e-03,24.6617,1.852908e-01,0.8687,-1.0000
sine_1hz,IMP_ADAPTIVE,128,200,100,0.1000,4,245,0.0047,1.569599e-03,25.1239,1.886831e-01,0.8708,-1.0000
sine_1hz,IMP_INTERP_ERROR,128,200,100,0.1000,4,248,0.0022,3.221604e-04,32.0011,7.894719e-02,0.9731,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,128,200,100,0.1000,4,245,0.0309,3.016585e-04,32.2866,7.541009e-02,0.9739,-1.0000
sine_1hz,RDP_OFFLINE,128,200,100,0.1000,4,248,0.0000,1.523564e-04,35.2532,4.749574e-02,0.9883,-1.0000
sine_1hz,LTTB_OFFLINE,128,200,100,0.1000,4,248,0.0000,2.367178e-03,23.3395,3.272983e-01,0.8654,-1.0000
chirp,DROP,128,200,100,0.1000,4,247,0.0076,4.036534e-03,20.8728,3.938156e-01,0.7445,-1.0000
chirp,WAIT,128,200,100,0.1000,4,0,0.1633,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,128,200,100,0.1000,4,0,0.2721,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,128,200,100,0.1000,4,165,0.1203,2.651607e-03,22.6978,3.709792e-01,0.8341,-1.0000
chirp,LEGACY_IMPORTANCE,128,200,100,0.1000,4,252,0.0202,2.006930e-03,23.9076,2.742725e-01,0.9334,-1.0000
chirp,RANDOM_DROP,128,200,100,0.1000,4,248,0.0086,4.070522e-03,20.8364,3.295676e-01,0.7555,-1.0000
chirp,DROP_MIDDLE,128,200,100,0.1000,4,248,0.0079,3.721903e-03,21.2253,3.709792e-01,0.7658,-1.0000
chirp,DROP_LOW_VARIANCE,128,200,100,0.1000,4,244,0.0011,1.021042e-03,26.8425,2.220000e-01,0.8930,-1.0000
chirp,IMP_FIRST_ORDER,128,200,100,0.1000,4,245,0.0041,1.943393e-03,24.0473,2.742725e-01,0.9365,-1.0000
chirp,IMP_SECOND_ORDER,128,200,100,0.1000,4,246,0.0092,3.843725e-03,21.0854,3.295676e-01,0.7545,-1.0000
chirp,IMP_WINDOWED_ENERGY,128,200,100,0.1000,4,241,0.0036,1.719823e-03,24.5781,2.553616e-01,0.8748,-1.0000
chirp,IMP_COMPOSITE,128,200,100,0.1000,4,249,0.0362,1.892941e-03,24.1616,2.509293e-01,0.8824,-1.0000
chirp,IMP_ADAPTIVE,128,200,100,0.1000,4,241,0.0030,1.883553e-03,24.1831,2.325830e-01,0.8590,-1.0000
chirp,IMP_INTERP_ERROR,128,200,100,0.1000,4,245,0.0030,3.052554e-04,32.0863,7.580616e-02,0.9756,-1.0000
chirp,IMP_INTERP_COMPOSITE,128,200,100,0.1000,4,245,0.0106,2.990372e-04,32.1757,7.499254e-02,0.9742,-1.0000
chirp,RDP_OFFLINE,128,200,100,0.1000,4,245,0.0000,1.479324e-04,35.2323,4.709502e-02,0.9859,-1.0000
chirp,LTTB_OFFLINE,128,200,100,0.1000,4,245,0.0000,1.777197e-03,24.4356,3.273458e-01,0.8957,-1.0000
spikes,DROP,128,200,100,0.1000,4,245,0.0010,1.274662e-02,3.5762,1.929715e+00,0.7244,-1.0000
spikes,WAIT,128,200,100,0.1000,4,0,0.1717,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,128,200,100,0.1000,4,0,0.1727,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,128,200,100,0.1000,4,160,0.1731,3.808306e-03,8.8228,9.743274e-01,0.8351,-1.0000
spikes,LEGACY_IMPORTANCE,128,200,100,0.1000,4,244,0.0030,6.818881e-03,6.2930,1.279850e+00,0.9369,-1.0000
spikes,RANDOM_DROP,128,200,100,0.1000,4,244,0.0085,7.002803e-03,6.1774,1.772879e+00,0.7509,-1.0000
spikes,DROP_MIDDLE,128,200,100,0.1000,4,245,0.0013,1.061470e-02,4.3710,1.977781e+00,0.7278,-1.0000
spikes,DROP_LOW_VARIANCE,128,200,100,0.1000,4,245,0.0079,1.143749e-03,14.0468,2.264335e-01,0.8957,-1.0000
spikes,IMP_FIRST_ORDER,128,200,100,0.1000,4,243,0.0090,6.807926e-03,6.3000,1.279850e+00,0.9379,-1.0000
spikes,IMP_SECOND_ORDER,128,200,100,0.1000,4,247,0.0104,1.222051e-02,3.7592,1.977781e+00,0.7124,-1.0000
spikes,IMP_WINDOWED_ENERGY,128,200,100,0.1000,4,241,0.0101,1.542850e-03,12.7469,2.232423e-01,0.8768,-1.0000
spikes,IMP_COMPOSITE,128,200,100,0.1000,4,239,0.0115,1.865919e-03,11.9212,2.489097e-01,0.8841,-1.0000
spikes,IMP_ADAPTIVE,128,200,100,0.1000,4,244,0.0062,1.651820e-03,12.4505,2.182116e-01,0.8763,-1.0000
spikes,IMP_INTERP_ERROR,128,200,100,0.1000,4,240,0.0083,3.021300e-04,19.8282,7.713189e-02,0.9762,-1.0000
spikes,IMP_INTERP_COMPOSITE,128,200,100,0.1000,4,246,0.0326,3.220307e-04,19.5511,7.941017e-02,0.9769,-1.0000
spikes,RDP_OFFLINE,128,200,100,0.1000,4,240,0.0000,1.440133e-04,23.0461,4.627055e-02,0.9900,-1.0000
spikes,LTTB_OFFLINE,128,200,100,0.1000,4,240,0.0000,4.097277e-03,8.5052,1.048356e+00,0.8870,-1.0000
sine_1hz,DROP,128,200,100,0.2000,0,240,0.0080,1.725517e-02,14.8529,7.519260e-01,0.7420,-1.0000
sine_1hz,WAIT,128,200,100,0.2000,0,0,0.2673,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,128,200,100,0.2000,0,0,0.1646,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,128,200,100,0.2000,0,175,0.1254,1.349823e-02,15.9193,8.003335e-01,0.8042,-1.0000
sine_1hz,LEGACY_IMPORTANCE,128,200,100,0.2000,0,246,0.0045,6.676871e-03,18.9763,4.481140e-01,0.9338,-1.0000
sine_1hz,RANDOM_DROP,128,200,100,0.2000,0,241,0.0084,1.747128e-02,14.7988,8.404328e-01,0.7323,-1.0000
sine_1hz,DROP_MIDDLE,128,200,100,0.2000,0,249,0.0149,1.725316e-02,14.8534,8.716425e-01,0.7389,-1.0000
sine_1hz,DROP_LOW_VARIANCE,128,200,100,0.2000,0,241,0.0029,4.585801e-03,20.6079,5.493790e-01,0.8945,-1.0000
sine_1hz,IMP_FIRST_ORDER,128,200,100,0.2000,0,246,0.0101,6.643196e-03,18.9983,4.481140e-01,0.9337,-1.0000
sine_1hz,IMP_SECOND_ORDER,128,200,100,0.2000,0,248,0.0087,1.556084e-02,15.3017,8.003335e-01,0.7665,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,128,200,100,0.2000,0,241,0.0111,6.652078e-03,18.9925,4.623972e-01,0.8701,-1.0000
sine_1hz,IMP_COMPOSITE,128,200,100,0.2000,0,240,0.0106,6.132856e-03,19.3454,4.489077e-01,0.8946,-1.0000
sine_1hz,IMP_ADAPTIVE,128,200,100,0.2000,0,247,0.0102,7.068767e-03,18.7286,4.913555e-01,0.8846,-1.0000
sine_1hz,IMP_INTERP_ERROR,128,200,100,0.2000,0,246,0.0081,1.218823e-03,26.3627,1.890556e-01,0.9744,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,128,200,100,0.2000,0,244,0.0091,1.135013e-03,26.6721,1.430212e-01,0.9718,-1.0000
sine_1hz,RDP_OFFLINE,128,200,100,0.2000,0,246,0.0000,5.970538e-04,29.4619,8.892667e-02,0.9852,-1.0000
sine_1hz,LTTB_OFFLINE,128,200,100,0.2000,0,246,0.0000,9.231539e-03,17.5693,7.462212e-01,0.8746,-1.0000
chirp,DROP,128,200,100,0.2000,0,248,0.0011,1.623877e-02,15.0271,8.724428e-01,0.7523,-1.0000
chirp,WAIT,128,200,100,0.2000,0,0,0.1825,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,128,200,100,0.2000,0,0,0.2231,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,128,200,100,0.2000,0,166,0.1217,1.084211e-02,16.7815,8.007493e-01,0.8345,-1.0000
chirp,LEGACY_IMPORTANCE,128,200,100,0.2000,0,241,0.0038,6.817304e-03,18.7965,4.451484e-01,0.9313,-1.0000
chirp,RANDOM_DROP,128,200,100,0.2000,0,246,0.0104,1.739562e-02,14.7282,8.471017e-01,0.7600,-1.0000
chirp,DROP_MIDDLE,128,200,100,0.2000,0,249,0.0080,1.816254e-02,14.5408,7.453964e-01,0.7301,-1.0000
chirp,DROP_LOW_VARIANCE,128,200,100,0.2000,0,248,0.0019,4.447227e-03,20.6517,4.155192e-01,0.8914,-1.0000
chirp,IMP_FIRST_ORDER,128,200,100,0.2000,0,232,0.0163,6.477499e-03,19.0185,4.451484e-01,0.9345,-1.0000
chirp,IMP_SECOND_ORDER,128,200,100,0.2000,0,248,0.0094,1.629001e-02,15.0134,7.683176e-01,0.7654,-1.0000
chirp,IMP_WINDOWED_ENERGY,128,200,100,0.2000,0,244,0.0039,7.015973e-03,18.6717,4.649244e-01,0.8747,-1.0000
chirp,IMP_COMPOSITE,128,200,100,0.2000,0,247,0.0087,7.078477e-03,18.6332,4.487713e-01,0.8867,-1.0000
chirp,IMP_ADAPTIVE,128,200,100,0.2000,0,252,0.0028,7.353566e-03,18.4676,4.487713e-01,0.8831,-1.0000
chirp,IMP_INTERP_ERROR,128,200,100,0.2000,0,247,0.0080,1.179852e-03,26.4143,1.914283e-01,0.9778,-1.0000
chirp,IMP_INTERP_COMPOSITE,128,200,100,0.2000,0,244,0.0087,1.146683e-03,26.5382,1.476282e-01,0.9756,-1.0000
chirp,RDP_OFFLINE,128,200,100,0.2000,0,247,0.0000,5.970226e-04,29.3727,8.857991e-02,0.9867,-1.0000
chirp,LTTB_OFFLINE,128,200,100,0.2000,0,247,0.0000,7.870972e-03,18.1723,5.923915e-01,0.8876,-1.0000
spikes,DROP,128,200,100,0.2000,0,247,0.0020,2.493712e-02,4.1073,1.939320e+00,0.7490,-1.0000
spikes,WAIT,128,200,100,0.2000,0,0,0.2618,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,128,200,100,0.2000,0,0,0.2540,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,128,200,100,0.2000,0,176,0.2055,1.266671e-02,7.0492,1.057840e+00,0.8379,-1.0000
spikes,LEGACY_IMPORTANCE,128,200,100,0.2000,0,248,0.0038,7.496283e-03,9.3273,8.924127e-01,0.9392,-1.0000
spikes,RANDOM_DROP,128,200,100,0.2000,0,253,0.0085,1.781103e-02,5.5689,7.683409e-01,0.7480,-1.0000
spikes,DROP_MIDDLE,128,200,100,0.2000,0,255,0.0012,2.346352e-02,4.3719,1.472461e+00,0.7664,-1.0000
spikes,DROP_LOW_VARIANCE,128,200,100,0.2000,0,241,0.0026,4.551037e-03,11.4947,5.499284e-01,0.9036,-1.0000
spikes,IMP_FIRST_ORDER,128,200,100,0.2000,0,241,0.0045,7.279979e-03,9.4545,8.924127e-01,0.9435,-1.0000
spikes,IMP_SECOND_ORDER,128,200,100,0.2000,0,248,0.0041,2.785737e-02,3.6264,2.660821e+00,0.7251,-1.0000
spikes,IMP_WINDOWED_ENERGY,128,200,100,0.2000,0,241,0.0050,5.919266e-03,10.3531,4.426412e-01,0.8789,-1.0000
spikes,IMP_COMPOSITE,128,200,100,0.2000,0,241,0.0136,5.975402e-03,10.3121,4.132653e-01,0.8990,-1.0000
spikes,IMP_ADAPTIVE,128,200,100,0.2000,0,246,0.0034,6.729751e-03,9.7958,4.889270e-01,0.8871,-1.0000
spikes,IMP_INTERP_ERROR,128,200,100,0.2000,0,243,0.0024,1.179273e-03,17.3596,1.626761e-01,0.9761,-1.0000
spikes,IMP_INTERP_COMPOSITE,128,200,100,0.2000,0,253,0.0034,1.330948e-03,16.8342,1.890238e-01,0.9732,-1.0000
spikes,RDP_OFFLINE,128,200,100,0.2000,0,243,0.0000,5.900773e-04,20.3667,8.893194e-02,0.9862,-1.0000
spikes,LTTB_OFFLINE,128,200,100,0.2000,0,243,0.0000,1.124622e-02,7.5657,1.143562e+00,0.8845,-1.0000
sine_1hz,DROP,128,200,100,0.2000,1,252,0.0013,1.474985e-02,15.6288,8.478325e-01,0.7755,-1.0000
sine_1hz,WAIT,128,200,100,0.2000,1,0,0.2868,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,128,200,100,0.2000,1,0,0.2265,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,128,200,100,0.2000,1,175,0.1787,1.254359e-02,16.3324,6.404186e-01,0.8057,-1.0000
sine_1hz,LEGACY_IMPORTANCE,128,200,100,0.2000,1,243,0.0015,8.086218e-03,18.2392,4.801993e-01,0.9241,-1.0000
sine_1hz,RANDOM_DROP,128,200,100,0.2000,1,249,0.0079,1.756333e-02,14.8706,6.273388e-01,0.7461,-1.0000
sine_1hz,DROP_MIDDLE,128,200,100,0.2000,1,242,0.0025,1.546116e-02,15.4242,7.598707e-01,0.7569,-1.0000
sine_1hz,DROP_LOW_VARIANCE,128,200,100,0.2000,1,240,0.0247,4.709526e-03,20.5869,3.549122e-01,0.8892,-1.0000
sine_1hz,IMP_FIRST_ORDER,128,200,100,0.2000,1,246,0.0093,8.215082e-03,18.1705,4.801993e-01,0.9239,-1.0000
sine_1hz,IMP_SECOND_ORDER,128,200,100,0.2000,1,253,0.0215,1.544290e-02,15.4294,8.478325e-01,0.7684,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,128,200,100,0.2000,1,245,0.0045,7.526722e-03,18.5506,4.832390e-01,0.8631,-1.0000
sine_1hz,IMP_COMPOSITE,128,200,100,0.2000,1,240,0.0036,7.525118e-03,18.5515,4.516649e-01,0.8812,-1.0000
sine_1hz,IMP_ADAPTIVE,128,200,100,0.2000,1,240,0.0053,6.921567e-03,18.9146,4.067304e-01,0.8751,-1.0000
sine_1hz,IMP_INTERP_ERROR,128,200,100,0.2000,1,241,0.0090,1.180279e-03,26.5968,1.508274e-01,0.9850,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,128,200,100,0.2000,1,240,0.0097,1.224033e-03,26.4387,1.508274e-01,0.9852,-1.0000
sine_1hz,RDP_OFFLINE,128,200,100,0.2000,1,241,0.0000,6.485628e-04,29.1971,9.138683e-02,0.9897,-1.0000
sine_1hz,LTTB_OFFLINE,128,200,100,0.2000,1,241,0.0000,8.743614e-03,17.8997,7.450005e-01,0.8895,-1.0000
chirp,DROP,128,200,100,0.2000,1,240,0.0011,1.637873e-02,15.0627,7.030118e-01,0.7514,-1.0000
chirp,WAIT,128,200,100,0.2000,1,0,0.2576,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,128,200,100,0.2000,1,0,0.3132,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,128,200,100,0.2000,1,176,0.1289,1.184665e-02,16.4696,8.853674e-01,0.8295,-1.0000
chirp,LEGACY_IMPORTANCE,128,200,100,0.2000,1,251,0.0011,8.654554e-03,17.8331,5.657683e-01,0.9241,-1.0000
chirp,RANDOM_DROP,128,200,100,0.2000,1,251,0.0080,1.602329e-02,15.1580,8.425798e-01,0.7618,-1.0000
chirp,DROP_MIDDLE,128,200,100,0.2000,1,251,0.0034,1.725797e-02,14.8356,8.853674e-01,0.7388,-1.0000
chirp,DROP_LOW_VARIANCE,128,200,100,0.2000,1,249,0.0079,6.247553e-03,19.2484,5.858995e-01,0.8800,-1.0000
chirp,IMP_FIRST_ORDER,128,200,100,0.2000,1,248,0.0230,8.435286e-03,17.9445,5.657683e-01,0.9270,-1.0000
chirp,IMP_SECOND_ORDER,128,200,100,0.2000,1,249,0.0037,1.564665e-02,15.2613,8.481294e-01,0.7579,-1.0000
chirp,IMP_WINDOWED_ENERGY,128,200,100,0.2000,1,249,0.0046,8.009479e-03,18.1695,4.827394e-01,0.8709,-1.0000
chirp,IMP_COMPOSITE,128,200,100,0.2000,1,248,0.0029,7.734571e-03,18.3211,4.585831e-01,0.8856,-1.0000
chirp,IMP_ADAPTIVE,128,200,100,0.2000,1,248,0.0054,8.627829e-03,17.8465,4.826817e-01,0.8779,-1.0000
chirp,IMP_INTERP_ERROR,128,200,100,0.2000,1,247,0.0076,1.252581e-03,26.2275,1.598952e-01,0.9820,-1.0000
chirp,IMP_INTERP_COMPOSITE,128,200,100,0.2000,1,250,0.0040,1.331169e-03,25.9632,1.603918e-01,0.9826,-1.0000
chirp,RDP_OFFLINE,128,200,100,0.2000,1,247,0.0000,6.956411e-04,28.7817,9.425725e-02,0.9874,-1.0000
chirp,LTTB_OFFLINE,128,200,100,0.2000,1,247,0.0000,9.182569e-03,17.5759,7.460007e-01,0.8816,-1.0000
spikes,DROP,128,200,100,0.2000,1,249,0.0013,2.127436e-02,4.6554,1.802928e+00,0.7439,-1.0000
spikes,WAIT,128,200,100,0.2000,1,0,0.2968,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,128,200,100,0.2000,1,0,0.2698,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,128,200,100,0.2000,1,174,0.0934,1.661403e-02,5.7292,1.870571e+00,0.8067,-1.0000
spikes,LEGACY_IMPORTANCE,128,200,100,0.2000,1,249,0.0013,8.074965e-03,8.8626,4.802500e-01,0.9260,-1.0000
spikes,RANDOM_DROP,128,200,100,0.2000,1,244,0.0081,2.601612e-02,3.7815,1.966696e+00,0.7360,-1.0000
spikes,DROP_MIDDLE,128,200,100,0.2000,1,247,0.0097,1.842791e-02,5.2792,8.864973e-01,0.7686,-1.0000
spikes,DROP_LOW_VARIANCE,128,200,100,0.2000,1,248,0.0012,4.948820e-03,10.9889,3.546144e-01,0.8907,-1.0000
spikes,IMP_FIRST_ORDER,128,200,100,0.2000,1,245,0.0101,7.852777e-03,8.9837,4.802500e-01,0.9281,-1.0000
spikes,IMP_SECOND_ORDER,128,200,100,0.2000,1,248,0.0099,2.168750e-02,4.5719,1.802928e+00,0.7444,-1.0000
spikes,IMP_WINDOWED_ENERGY,128,200,100,0.2000,1,243,0.0093,7.796458e-03,9.0150,6.575283e-01,0.8754,-1.0000
spikes,IMP_COMPOSITE,128,200,100,0.2000,1,247,0.0094,8.239425e-03,8.7750,5.378400e-01,0.8798,-1.0000
spikes,IMP_ADAPTIVE,128,200,100,0.2000,1,252,0.0042,7.592500e-03,9.1301,5.285470e-01,0.8818,-1.0000
spikes,IMP_INTERP_ERROR,128,200,100,0.2000,1,243,0.0011,1.217665e-03,17.0787,1.617288e-01,0.9865,-1.0000
spikes,IMP_INTERP_COMPOSITE,128,200,100,0.2000,1,249,0.0026,1.339184e-03,16.6656,1.698123e-01,0.9860,-1.0000
spikes,RDP_OFFLINE,128,200,100,0.2000,1,243,0.0000,6.750511e-04,19.6406,9.312481e-02,0.9906,-1.0000
spikes,LTTB_OFFLINE,128,200,100,0.2000,1,243,0.0000,1.052653e-02,7.7111,8.491539e-01,0.8942,-1.0000
sine_1hz,DROP,128,200,100,0.2000,2,244,0.0009,1.263838e-02,16.2616,7.465019e-01,0.7862,-1.0000
sine_1hz,WAIT,128,200,100,0.2000,2,0,0.2639,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,128,200,100,0.2000,2,0,0.2534,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,128,200,100,0.2000,2,173,0.1188,9.706927e-03,17.4077,7.465019e-01,0.8370,-1.0000
sine_1hz,LEGACY_IMPORTANCE,128,200,100,0.2000,2,249,0.0082,6.652387e-03,19.0488,4.416268e-01,0.9309,-1.0000
sine_1hz,RANDOM_DROP,128,200,100,0.2000,2,250,0.0086,1.314724e-02,16.0902,9.264285e-01,0.7717,-1.0000
sine_1hz,DROP_MIDDLE,128,200,100,0.2000,2,249,0.0078,1.277694e-02,16.2143,7.465019e-01,0.7821,-1.0000
sine_1hz,DROP_LOW_VARIANCE,128,200,100,0.2000,2,247,0.0011,3.894427e-03,21.3741,3.768241e-01,0.8912,-1.0000
sine_1hz,IMP_FIRST_ORDER,128,200,100,0.2000,2,247,0.0090,6.720298e-03,19.0047,4.416268e-01,0.9297,-1.0000
sine_1hz,IMP_SECOND_ORDER,128,200,100,0.2000,2,246,0.0041,1.450588e-02,15.6631,9.264285e-01,0.7599,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,128,200,100,0.2000,2,243,0.0093,5.889404e-03,19.5778,3.761666e-01,0.8661,-1.0000
sine_1hz,IMP_COMPOSITE,128,200,100,0.2000,2,242,0.0090,6.030458e-03,19.4751,4.661834e-01,0.8880,-1.0000
sine_1hz,IMP_ADAPTIVE,128,200,100,0.2000,2,249,0.0031,6.179107e-03,19.3693,4.945786e-01,0.8826,-1.0000
sine_1hz,IMP_INTERP_ERROR,128,200,100,0.2000,2,247,0.0057,8.876354e-04,27.7962,1.417555e-01,0.9859,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,128,200,100,0.2000,2,235,0.0062,8.088059e-04,28.2001,1.382753e-01,0.9852,-1.0000
sine_1hz,RDP_OFFLINE,128,200,100,0.2000,2,247,0.0000,4.662232e-04,30.5926,8.112324e-02,0.9882,-1.0000
sine_1hz,LTTB_OFFLINE,128,200,100,0.2000,2,247,0.0000,8.395112e-03,18.0383,5.486835e-01,0.8732,-1.0000
chirp,DROP,128,200,100,0.2000,2,250,0.0013,1.410214e-02,15.6706,7.960331e-01,0.7755,-1.0000
chirp,WAIT,128,200,100,0.2000,2,0,0.3083,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,128,200,100,0.2000,2,0,0.2202,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,128,200,100,0.2000,2,178,0.1105,9.281621e-03,17.4873,7.960331e-01,0.8531,-1.0000
chirp,LEGACY_IMPORTANCE,128,200,100,0.2000,2,247,0.0059,7.031844e-03,18.6928,5.164121e-01,0.9328,-1.0000
chirp,RANDOM_DROP,128,200,100,0.2000,2,248,0.0081,1.475248e-02,15.4748,7.017317e-01,0.7489,-1.0000
chirp,DROP_MIDDLE,128,200,100,0.2000,2,246,0.0077,1.459613e-02,15.5211,7.960331e-01,0.7617,-1.0000
chirp,DROP_LOW_VARIANCE,128,200,100,0.2000,2,246,0.0010,4.547686e-03,20.5856,4.349182e-01,0.8928,-1.0000
chirp,IMP_FIRST_ORDER,128,200,100,0.2000,2,249,0.0033,7.253278e-03,18.5581,5.164121e-01,0.9313,-1.0000
chirp,IMP_SECOND_ORDER,128,200,100,0.2000,2,241,0.0096,1.323332e-02,15.9468,7.960331e-01,0.7803,-1.0000
chirp,IMP_WINDOWED_ENERGY,128,200,100,0.2000,2,248,0.0023,6.276772e-03,19.1861,5.152353e-01,0.8720,-1.0000
chirp,IMP_COMPOSITE,128,200,100,0.2000,2,247,0.0063,6.301231e-03,19.1692,5.044865e-01,0.8897,-1.0000
chirp,IMP_ADAPTIVE,128,200,100,0.2000,2,244,0.0049,5.750910e-03,19.5661,4.889362e-01,0.8794,-1.0000
chirp,IMP_INTERP_ERROR,128,200,100,0.2000,2,248,0.0079,9.281448e-04,27.4873,1.423782e-01,0.9853,-1.0000
chirp,IMP_INTERP_COMPOSITE,128,200,100,0.2000,2,250,0.0066,9.450547e-04,27.4089,1.423224e-01,0.9849,-1.0000
chirp,RDP_OFFLINE,128,200,100,0.2000,2,248,0.0000,4.821820e-04,30.3314,8.222289e-02,0.9883,-1.0000
chirp,LTTB_OFFLINE,128,200,100,0.2000,2,248,0.0000,8.369240e-03,17.9366,7.574559e-01,0.8785,-1.0000
spikes,DROP,128,200,100,0.2000,2,252,0.0009,2.482951e-02,3.8748,2.237284e+00,0.7426,-1.0000
spikes,WAIT,128,200,100,0.2000,2,0,0.2776,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,128,200,100,0.2000,2,0,0.2164,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,128,200,100,0.2000,2,173,0.1908,1.604724e-02,5.7704,2.026501e+00,0.8457,-1.0000
spikes,LEGACY_IMPORTANCE,128,200,100,0.2000,2,245,0.0080,7.531484e-03,9.0556,8.813350e-01,0.9388,-1.0000
spikes,RANDOM_DROP,128,200,100,0.2000,2,250,0.0079,1.810789e-02,5.2458,1.791580e+00,0.7478,-1.0000
