signal,condition,load,mode,buffer_size,overload,retained,CR,snr_db,snr_saturated,pnr_orig_db,pnr_db,pnr_loss,amp_error_pct,diagnosable
OR007@6_3,outer_race,3,LTTB,512,5,2911,4.1223,-0.8369,0,36.057,31.368,4.689,71.139,1
OR007@6_3,outer_race,3,SDT,512,5,2911,4.1223,7.3342,0,36.057,36.931,-0.874,14.277,1
OR007@6_3,outer_race,3,SDT_BOUNDED,512,5,2876,4.1725,6.7877,0,36.057,35.264,0.793,13.111,1
OR007@6_3,outer_race,3,IE,512,10,1711,7.0134,-0.6014,0,36.057,33.593,2.464,4.626,1
OR007@6_3,outer_race,3,VW,512,10,1711,7.0134,0.6778,0,36.057,27.449,8.608,42.792,1
OR007@6_3,outer_race,3,DROP,512,10,1711,7.0134,-2.2396,0,36.057,24.698,11.359,98.546,1
OR007@6_3,outer_race,3,IE_ORACLE,512,10,1711,7.0134,1.1768,0,36.057,35.607,0.45,5.901,1
OR007@6_3,outer_race,3,LTTB,512,10,1711,7.0134,-1.9528,0,36.057,26.613,9.444,82.184,1
OR007@6_3,outer_race,3,SDT,512,10,1711,7.0134,2.9948,0,36.057,33.545,2.512,1.69,1
OR007@6_3,outer_race,3,SDT_BOUNDED,512,10,1689,7.1048,2.6058,0,36.057,31.298,4.759,4.177,1
OR007@6_3,outer_race,3,IE,512,20,1111,10.8011,-3.794,0,36.057,30.423,5.634,24.703,1
OR007@6_3,outer_race,3,VW,512,20,1111,10.8011,-1.3217,0,36.057,23.446,12.611,67.317,1
OR007@6_3,outer_race,3,DROP,512,20,1111,10.8011,-1.923,0,36.057,19.674,16.383,99.374,1
OR007@6_3,outer_race,3,IE_ORACLE,512,20,1111,10.8011,-3.3687,0,36.057,32.592,3.465,13.067,1
OR007@6_3,outer_race,3,LTTB,512,20,1111,10.8011,-2.8636,0,36.057,23.903,12.154,85.77,1
OR007@6_3,outer_race,3,SDT,512,20,1111,10.8011,-0.0476,0,36.057,30.172,5.885,29.404,1
OR007@6_3,outer_race,3,SDT_BOUNDED,512,20,1102,10.8893,-0.0963,0,36.057,27.977,8.08,30.978,1
OR007@6_3,outer_race,3,IE,512,50,751,15.9787,-5.43,0,36.057,29.302,6.755,39.704,1
OR007@6_3,outer_race,3,VW,512,50,751,15.9787,-2.2377,0,36.057,18.985,17.072,84.593,1
OR007@6_3,outer_race,3,DROP,512,50,751,15.9787,-2.7476,0,36.057,8.36,27.697,99.922,1
OR007@6_3,outer_race,3,IE_ORACLE,512,50,751,15.9787,-4.9586,0,36.057,30.563,5.494,31.586,1
OR007@6_3,outer_race,3,LTTB,512,50,751,15.9787,-3.7484,0,36.057,22.368,13.689,91.037,1
OR007@6_3,outer_race,3,SDT,512,50,751,15.9787,-1.2683,0,36.057,27.216,8.841,48.447,1
OR007@6_3,outer_race,3,SDT_BOUNDED,512,50,748,16.0428,-1.3634,0,36.057,26.523,9.534,48.793,1
IR014_0,inner_race,0,IE,128,5,2527,4.7487,5.437,0,29.007,28.856,0.151,8.612,1
IR014_0,inner_race,0,VW,128,5,2527,4.7487,4.7513,0,29.007,26.651,2.356,10.878,1
IR014_0,inner_race,0,DROP,128,5,2527,4.7487,-1.423,0,29.007,20.16,8.847,93.879,1
IR014_0,inner_race,0,IE_ORACLE,128,5,2527,4.7487,5.6468,0,29.007,29.907,-0.9,7.579,1
IR014_0,inner_race,0,LTTB,128,5,2527,4.7487,-0.9242,0,29.007,23.511,5.496,73.276,1
IR014_0,inner_race,0,SDT,128,5,2527,4.7487,6.7667,0,29.007,29.438,-0.431,6.991,1
IR014_0,inner_race,0,SDT_BOUNDED,128,5,2469,4.8603,6.044,0,29.007,28.402,0.605,3.821,1
IR014_0,inner_race,0,IE,128,10,1327,9.043,2.0674,0,29.007,28.442,0.565,0.253,1
IR014_0,inner_race,0,VW,128,10,1327,9.043,1.453,0,29.007,22.961,6.046,38.571,1
IR014_0,inner_race,0,DROP,128,10,1327,9.043,-2.0,0,29.007,17.535,11.472,98.866,1
IR014_0,inner_race,0,IE_ORACLE,128,10,1327,9.043,1.8776,0,29.007,27.755,1.252,2.66,1
IR014_0,inner_race,0,LTTB,128,10,1327,9.043,-2.2154,0,29.007,19.429,9.578,83.686,1
IR014_0,inner_race,0,SDT,128,10,1327,9.043,4.3887,0,29.007,29.247,-0.24,3.4,1
IR014_0,inner_race,0,SDT_BOUNDED,128,10,1308,9.1743,3.7948,0,29.007,25.336,3.671,7.02,1
IR014_0,inner_race,0,IE,128,20,727,16.5062,-1.5447,0,29.007,26.768,2.239,14.02,1
IR014_0,inner_race,0,VW,128,20,727,16.5062,-1.161,0,29.007,19.502,9.505,72.35,1
IR014_0,inner_race,0,DROP,128,20,727,16.5062,-1.7972,0,29.007,15.357,13.65,99.612,1
IR014_0,inner_race,0,IE_ORACLE,128,20,727,16.5062,-0.3898,0,29.007,27.65,1.357,9.965,1
IR014_0,inner_race,0,LTTB,128,20,727,16.5062,-3.2892,0,29.007,15.949,13.058,90.81,1
IR014_0,inner_race,0,SDT,128,20,728,16.4835,1.9873,0,29.007,26.165,2.842,16.861,1
IR014_0,inner_race,0,SDT_BOUNDED,128,20,718,16.7131,1.7514,0,29.007,26.667,2.34,18.493,1
IR014_0,inner_race,0,IE,128,50,367,32.6975,-5.9423,0,29.007,24.301,4.706,38.765,1
IR014_0,inner_race,0,VW,128,50,367,32.6975,-2.3254,0,29.007,16.079,12.928,96.549,1
IR014_0,inner_race,0,DROP,128,50,367,32.6975,-1.976,0,29.007,13.714,15.293,99.938,1
IR014_0,inner_race,0,IE_ORACLE,128,50,367,32.6975,-5.7134,0,29.007,24.768,4.239,29.62,1
IR014_0,inner_race,0,LTTB,128,50,367,32.6975,-5.0929,0,29.007,13.109,15.898,96.166,1
IR014_0,inner_race,0,SDT,128,50,367,32.6975,-1.4267,0,29.007,23.15,5.857,42.09,1
IR014_0,inner_race,0,SDT_BOUNDED,128,50,364,32.967,-1.8292,0,29.007,22.432,6.575,43.023,1
IR014_0,inner_race,0,IE,256,5,2655,4.5198,5.7427,0,29.007,28.611,0.396,8.677,1
IR014_0,inner_race,0,VW,256,5,2655,4.5198,4.9225,0,29.007,26.977,2.03,10.657,1
IR014_0,inner_race,0,DROP,256,5,2655,4.5198,-1.3841,0,29.007,20.134,8.873,93.947,1
IR014_0,inner_race,0,IE_ORACLE,256,5,2655,4.5198,6.0053,0,29.007,29.265,-0.258,7.194,1
IR014_0,inner_race,0,LTTB,256,5,2655,4.5198,-0.7333,0,29.007,21.979,7.028,74.033,1
IR014_0,inner_race,0,SDT,256,5,2655,4.5198,6.9662,0,29.007,28.727,0.28,7.393,1
IR014_0,inner_race,0,SDT_BOUNDED,256,5,2619,4.5819,6.7378,0,29.007,28.959,0.048,5.765,1
IR014_0,inner_race,0,IE,256,10,1455,8.2474,2.2389,0,29.007,28.253,0.754,0.383,1
IR014_0,inner_race,0,VW,256,10,1455,8.2474,1.9287,0,29.007,23.769,5.238,33.634,1
IR014_0,inner_race,0,DROP,256,10,1455,8.2474,-1.899,0,29.007,16.649,12.358,98.719,1
IR014_0,inner_race,0,IE_ORACLE,256,10,1455,8.2474,2.5166,0,29.007,28.128,0.879,0.534,1
IR014_0,inner_race,0,LTTB,256,10,1455,8.2474,-2.09,0,29.007,20.771,8.236,82.193,1
IR014_0,inner_race,0,SDT,256,10,1455,8.2474,4.9302,0,29.007,28.968,0.039,2.038,1
IR014_0,inner_race,0,SDT_BOUNDED,256,10,1439,8.3391,4.5051,0,29.007,28.055,0.952,3.584,1
IR014_0,inner_race,0,IE,256,20,855,14.0351,-0.2247,0,29.007,27.953,1.054,11.396,1
IR014_0,inner_race,0,VW,256,20,855,14.0351,-0.6566,0,29.007,19.932,9.075,62.157,1
IR014_0,inner_race,0,DROP,256,20,855,14.0351,-1.7254,0,29.007,12.001,17.006,99.681,1
IR014_0,inner_race,0,IE_ORACLE,256,20,855,14.0351,-0.1336,0,29.007,28.028,0.979,6.763,1
IR014_0,inner_race,0,LTTB,256,20,855,14.0351,-3.1281,0,29.007,17.235,11.772,90.479,1
IR014_0,inner_race,0,SDT,256,20,855,14.0351,2.7369,0,29.007,28.04,0.967,11.456,1
IR014_0,inner_race,0,SDT_BOUNDED,256,20,852,14.0845,2.6852,0,29.007,28.023,0.984,12.146,1
IR014_0,inner_race,0,IE,256,50,495,24.2424,-4.6094,0,29.007,24.849,4.158,26.918,1
IR014_0,inner_race,0,VW,256,50,495,24.2424,-2.2035,0,29.007,13.027,15.98,88.232,1
IR014_0,inner_race,0,DROP,256,50,495,24.2424,-1.5866,0,29.007,9.616,19.391,99.925,1
IR014_0,inner_race,0,IE_ORACLE,256,50,495,24.2424,-4.1489,0,29.007,26.149,2.858,19.458,1
IR014_0,inner_race,0,LTTB,256,50,495,24.2424,-4.304,0,29.007,13.832,15.175,92.149,1
IR014_0,inner_race,0,SDT,256,50,495,24.2424,-0.0467,0,29.007,26.75,2.257,28.843,1
IR014_0,inner_race,0,SDT_BOUNDED,256,50,492,24.3902,-0.2355,0,29.007,26.705,2.302,28.818,1
IR014_0,inner_race,0,IE,512,5,2911,4.1223,6.2094,0,29.007,28.844,0.163,8.714,1
IR014_0,inner_race,0,VW,512,5,2911,4.1223,5.3539,0,29.007,26.628,2.379,9.793,1
IR014_0,inner_race,0,DROP,512,5,2911,4.1223,-1.3488,0,29.007,19.247,9.76,94.469,1
IR014_0,inner_race,0,IE_ORACLE,512,5,2911,4.1223,6.7504,0,29.007,28.996,0.011,8.324,1
IR014_0,inner_race,0,LTTB,512,5,2911,4.1223,-0.55,0,29.007,23.912,5.095,71.266,1
IR014_0,inner_race,0,SDT,512,5,2912,4.1209,7.4758,0,29.007,29.079,-0.072,8.3,1
IR014_0,inner_race,0,SDT_BOUNDED,512,5,2897,4.1422,7.1355,0,29.007,28.697,0.31,7.284,1
IR014_0,inner_race,0,IE,512,10,1711,7.0134,3.0044,0,29.007,27.835,1.172,1.66,1
IR014_0,inner_race,0,VW,512,10,1711,7.0134,2.4181,0,29.007,24.847,4.16,25.738,1
IR014_0,inner_race,0,DROP,512,10,1711,7.0134,-1.9055,0,29.007,16.655,12.352,98.783,1
IR014_0,inner_race,0,IE_ORACLE,512,10,1711,7.0134,3.2401,0,29.007,28.071,0.936,3.19,1
IR014_0,inner_race,0,LTTB,512,10,1711,7.0134,-1.7404,0,29.007,21.447,7.56,79.683,1
IR014_0,inner_race,0,SDT,512,10,1712,7.0093,5.3516,0,29.007,28.574,0.433,0.922,1
IR014_0,inner_race,0,SDT_BOUNDED,512,10,1705,7.0381,5.1322,0,29.007,26.919,2.088,1.988,1
IR014_0,inner_race,0,IE,512,20,1111,10.8011,0.3954,0,29.007,27.272,1.735,6.783,1
IR014_0,inner_race,0,VW,512,20,1111,10.8011,0.4148,0,29.007,23.643,5.364,47.397,1
IR014_0,inner_race,0,DROP,512,20,1111,10.8011,-1.7817,0,29.007,15.823,13.184,99.573,1
IR014_0,inner_race,0,IE_ORACLE,512,20,1111,10.8011,0.9412,0,29.007,28.672,0.335,4.238,1
IR014_0,inner_race,0,LTTB,512,20,1111,10.8011,-2.4471,0,29.007,17.721,11.286,88.596,1
IR014_0,inner_race,0,SDT,512,20,1112,10.7914,3.8509,0,29.007,29.041,-0.034,7.068,1
IR014_0,inner_race,0,SDT_BOUNDED,512,20,1109,10.8206,3.8703,0,29.007,28.934,0.073,7.254,1
IR014_0,inner_race,0,IE,512,50,751,15.9787,-1.5783,0,29.007,27.135,1.872,13.755,1
IR014_0,inner_race,0,VW,512,50,751,15.9787,-0.6275,0,29.007,17.217,11.79,62.324,1
IR014_0,inner_race,0,DROP,512,50,751,15.9787,-2.2189,0,29.007,7.939,21.068,99.927,0
IR014_0,inner_race,0,IE_ORACLE,512,50,751,15.9787,-0.2931,0,29.007,27.642,1.365,9.488,1
IR014_0,inner_race,0,LTTB,512,50,751,15.9787,-3.2347,0,29.007,16.57,12.437,91.928,1
IR014_0,inner_race,0,SDT,512,50,753,15.9363,2.3758,0,29.007,26.752,2.255,15.015,1
IR014_0,inner_race,0,SDT_BOUNDED,512,50,750,16.0,2.3548,0,29.007,26.574,2.433,15.2,1
IR014_1,inner_race,1,IE,128,5,2527,4.7487,4.7475,0,25.962,25.47,0.492,10.452,1
IR014_1,inner_race,1,VW,128,5,2527,4.7487,3.9479,0,25.962,24.154,1.808,3.413,1
IR014_1,inner_race,1,DROP,128,5,2527,4.7487,-1.5946,0,25.962,20.872,5.09,92.253,1
IR014_1,inner_race,1,IE_ORACLE,128,5,2527,4.7487,4.9904,0,25.962,25.45,0.512,10.042,1
IR014_1,inner_race,1,LTTB,128,5,2527,4.7487,-1.2739,0,25.962,23.037,2.925,71.799,1
IR014_1,inner_race,1,SDT,128,5,2527,4.7487,5.8146,0,25.962,25.372,0.59,11.43,1
IR014_1,inner_race,1,SDT_BOUNDED,128,5,2502,4.7962,5.4135,0,25.962,25.035,0.927,10.302,1
IR014_1,inner_race,1,IE,128,10,1327,9.043,1.2601,0,25.962,25.19,0.772,5.722,1
IR014_1,inner_race,1,VW,128,10,1327,9.043,0.9523,0,25.962,21.992,3.97,32.08,1
IR014_1,inner_race,1,DROP,128,10,1327,9.043,-2.5936,0,25.962,15.996,9.966,98.865,1
IR014_1,inner_race,1,IE_ORACLE,128,10,1327,9.043,1.3433,0,25.962,26.167,-0.205,7.643,1
IR014_1,inner_race,1,LTTB,128,10,1327,9.043,-2.5126,0,25.962,18.698,7.264,82.011,1
IR014_1,inner_race,1,SDT,128,10,1327,9.043,3.8318,0,25.962,23.825,2.137,0.059,1
IR014_1,inner_race,1,SDT_BOUNDED,128,10,1301,9.2237,3.4888,0,25.962,24.042,1.92,2.756,1
IR014_1,inner_race,1,IE,128,20,727,16.5062,-1.8112,0,25.962,23.655,2.307,10.73,1
IR014_1,inner_race,1,VW,128,20,727,16.5062,-1.5768,0,25.962,14.2,11.762,72.205,1
IR014_1,inner_race,1,DROP,128,20,727,16.5062,-2.1746,0,25.962,14.82,11.142,99.586,1
IR014_1,inner_race,1,IE_ORACLE,128,20,727,16.5062,-1.3836,0,25.962,23.233,2.729,7.581,1
IR014_1,inner_race,1,LTTB,128,20,727,16.5062,-3.7705,0,25.962,14.566,11.396,88.556,1
IR014_1,inner_race,1,SDT,128,20,727,16.5062,1.9487,0,25.962,22.999,2.963,16.334,1
IR014_1,inner_race,1,SDT_BOUNDED,128,20,718,16.7131,1.9068,0,25.962,23.136,2.826,16.006,1
IR014_1,inner_race,1,IE,128,50,367,32.6975,-6.3366,0,25.962,22.142,3.82,36.445,1
IR014_1,inner_race,1,VW,128,50,367,32.6975,-3.1373,0,25.962,14.838,11.124,95.2,1
IR014_1,inner_race,1,DROP,128,50,367,32.6975,-3.8272,0,25.962,14.698,11.264,99.91,1
IR014_1,inner_race,1,IE_ORACLE,128,50,367,32.6975,-5.544,0,25.962,22.385,3.577,29.072,1
IR014_1,inner_race,1,LTTB,128,50,367,32.6975,-5.4032,0,25.962,10.717,15.245,95.759,1
IR014_1,inner_race,1,SDT,128,50,367,32.6975,-0.2908,0,25.962,20.493,5.469,39.692,1
IR014_1,inner_race,1,SDT_BOUNDED,128,50,366,32.7869,-0.377,0,25.962,19.944,6.018,40.525,1
IR014_1,inner_race,1,IE,256,5,2655,4.5198,5.0919,0,25.962,25.687,0.275,9.068,1
IR014_1,inner_race,1,VW,256,5,2655,4.5198,4.1741,0,25.962,24.851,1.111,1.861,1
IR014_1,inner_race,1,DROP,256,5,2655,4.5198,-1.5955,0,25.962,21.139,4.823,92.285,1
IR014_1,inner_race,1,IE_ORACLE,256,5,2655,4.5198,5.2398,0,25.962,25.672,0.29,9.392,1
IR014_1,inner_race,1,LTTB,256,5,2655,4.5198,-1.2136,0,25.962,22.722,3.24,71.359,1
IR014_1,inner_race,1,SDT,256,5,2655,4.5198,6.0009,0,25.962,25.593,0.369,11.909,1
IR014_1,inner_race,1,SDT_BOUNDED,256,5,2632,4.5593,5.5288,0,25.962,24.617,1.345,10.953,1
IR014_1,inner_race,1,IE,256,10,1455,8.2474,1.6515,0,25.962,24.783,1.179,5.972,1
IR014_1,inner_race,1,VW,256,10,1455,8.2474,1.2531,0,25.962,22.261,3.701,30.94,1
IR014_1,inner_race,1,DROP,256,10,1455,8.2474,-2.7257,0,25.962,14.911,11.051,98.87,1
IR014_1,inner_race,1,IE_ORACLE,256,10,1455,8.2474,1.6201,0,25.962,26.049,-0.087,8.63,1
IR014_1,inner_race,1,LTTB,256,10,1455,8.2474,-2.2879,0,25.962,18.221,7.741,80.718,1
IR014_1,inner_race,1,SDT,256,10,1454,8.2531,3.8874,0,25.962,24.018,1.944,0.746,1
IR014_1,inner_race,1,SDT_BOUNDED,256,10,1441,8.3276,3.8084,0,25.962,24.27,1.692,0.18,1
IR014_1,inner_race,1,IE,256,20,855,14.0351,-0.9588,0,25.962,23.561,2.401,8.004,1
IR014_1,inner_race,1,VW,256,20,855,14.0351,-1.1818,0,25.962,13.87,12.092,69.3,1
IR014_1,inner_race,1,DROP,256,20,855,14.0351,-2.6912,0,25.962,9.807,16.155,99.736,1
IR014_1,inner_race,1,IE_ORACLE,256,20,855,14.0351,-0.5179,0,25.962,24.922,1.04,3.281,1
IR014_1,inner_race,1,LTTB,256,20,855,14.0351,-3.2447,0,25.962,15.893,10.069,90.504,1
IR014_1,inner_race,1,SDT,256,20,857,14.0023,2.5979,0,25.962,23.334,2.628,11.281,1
IR014_1,inner_race,1,SDT_BOUNDED,256,20,849,14.1343,1.797,0,25.962,21.64,4.322,13.777,1
IR014_1,inner_race,1,IE,256,50,495,24.2424,-4.5465,0,25.962,22.941,3.021,25.283,1
IR014_1,inner_race,1,VW,256,50,495,24.2424,-2.3773,0,25.962,9.547,16.415,86.107,1
IR014_1,inner_race,1,DROP,256,50,495,24.2424,-1.5762,0,25.962,6.964,18.998,99.962,1
IR014_1,inner_race,1,IE_ORACLE,256,50,495,24.2424,-3.8876,0,25.962,23.231,2.731,20.122,1
IR014_1,inner_race,1,LTTB,256,50,495,24.2424,-4.6011,0,25.962,12.645,13.317,94.023,1
IR014_1,inner_race,1,SDT,256,50,496,24.1935,-0.0234,0,25.962,20.941,5.021,28.747,1
IR014_1,inner_race,1,SDT_BOUNDED,256,50,494,24.2915,-0.0882,0,25.962,21.115,4.847,28.74,1
IR014_1,inner_race,1,IE,512,5,2911,4.1223,5.4677,0,25.962,25.245,0.717,8.437,1
IR014_1,inner_race,1,VW,512,5,2911,4.1223,4.5766,0,25.962,24.648,1.314,1.056,1
IR014_1,inner_race,1,DROP,512,5,2911,4.1223,-1.2927,0,25.962,18.349,7.613,95.199,1
IR014_1,inner_race,1,IE_ORACLE,512,5,2911,4.1223,5.8694,0,25.962,24.965,0.997,8.787,1
IR014_1,inner_race,1,LTTB,512,5,2911,4.1223,-0.9889,0,25.962,25.284,0.678,68.814,1
IR014_1,inner_race,1,SDT,512,5,2911,4.1223,6.4119,0,25.962,24.822,1.14,12.095,1
IR014_1,inner_race,1,SDT_BOUNDED,512,5,2891,4.1508,5.9934,0,25.962,24.884,1.078,11.279,1
IR014_1,inner_race,1,IE,512,10,1711,7.0134,2.3527,0,25.962,25.469,0.493,6.783,1
IR014_1,inner_race,1,VW,512,10,1711,7.0134,1.8148,0,25.962,22.2,3.762,28.146,1
IR014_1,inner_race,1,DROP,512,10,1711,7.0134,-1.9087,0,25.962,16.762,9.2,98.766,1
IR014_1,inner_race,1,IE_ORACLE,512,10,1711,7.0134,2.5974,0,25.962,25.682,0.28,9.599,1
IR014_1,inner_race,1,LTTB,512,10,1711,7.0134,-2.0483,0,25.962,19.844,6.118,79.036,1
IR014_1,inner_race,1,SDT,512,10,1711,7.0134,4.429,0,25.962,25.663,0.299,4.819,1
IR014_1,inner_race,1,SDT_BOUNDED,512,10,1705,7.0381,4.3844,0,25.962,25.397,0.565,4.121,1
IR014_1,inner_race,1,IE,512,20,1111,10.8011,0.338,0,25.962,24.666,1.296,2.175,1
IR014_1,inner_race,1,VW,512,20,1111,10.8011,-0.3142,0,25.962,15.345,10.617,53.977,1
IR014_1,inner_race,1,DROP,512,20,1111,10.8011,-1.8402,0,25.962,10.953,15.009,99.657,1
IR014_1,inner_race,1,IE_ORACLE,512,20,1111,10.8011,0.3869,0,25.962,25.129,0.833,3.676,1
IR014_1,inner_race,1,LTTB,512,20,1111,10.8011,-2.7622,0,25.962,17.434,8.528,86.945,1
IR014_1,inner_race,1,SDT,512,20,1112,10.7914,3.1826,0,25.962,23.59,2.372,3.473,1
IR014_1,inner_race,1,SDT_BOUNDED,512,20,1105,10.8597,3.1779,0,25.962,24.12,1.842,4.388,1
IR014_1,inner_race,1,IE,512,50,751,15.9787,-2.3346,0,25.962,22.962,3.0,11.811,1
IR014_1,inner_race,1,VW,512,50,751,15.9787,-1.1329,0,25.962,15.014,10.948,62.492,1
IR014_1,inner_race,1,DROP,512,50,751,15.9787,-2.8786,0,25.962,6.421,19.541,99.853,1
IR014_1,inner_race,1,IE_ORACLE,512,50,751,15.9787,-1.087,0,25.962,23.374,2.588,6.492,1
IR014_1,inner_race,1,LTTB,512,50,751,15.9787,-3.6165,0,25.962,14.381,11.581,89.442,1
IR014_1,inner_race,1,SDT,512,50,752,15.9574,2.0359,0,25.962,23.059,2.903,15.696,1
IR014_1,inner_race,1,SDT_BOUNDED,512,50,750,16.0,2.0241,0,25.962,22.666,3.296,16.077,1
IR014_2,inner_race,2,IE,128,5,2527,4.7487,4.3879,0,23.096,23.653,-0.557,9.106,1
IR014_2,inner_race,2,VW,128,5,2527,4.7487,3.8255,0,23.096,22.777,0.319,5.826,1
IR014_2,inner_race,2,DROP,128,5,2527,4.7487,-1.2397,0,23.096,17.866,5.23,93.576,1
IR014_2,inner_race,2,IE_ORACLE,128,5,2527,4.7487,4.5736,0,23.096,23.312,-0.216,9.049,1
IR014_2,inner_race,2,LTTB,128,5,2527,4.7487,-1.215,0,23.096,20.179,2.917,71.167,1
IR014_2,inner_race,2,SDT,128,5,2527,4.7487,5.4889,0,23.096,23.488,-0.392,7.036,1
IR014_2,inner_race,2,SDT_BOUNDED,128,5,2464,4.8701,4.6057,0,23.096,22.316,0.78,0.679,1
IR014_2,inner_race,2,IE,128,10,1327,9.043,1.0238,0,23.096,22.602,0.494,0.82,1
IR014_2,inner_race,2,VW,128,10,1327,9.043,0.9606,0,23.096,20.607,2.489,37.086,1
IR014_2,inner_race,2,DROP,128,10,1327,9.043,-2.0019,0,23.096,15.513,7.583,98.918,1
IR014_2,inner_race,2,IE_ORACLE,128,10,1327,9.043,1.0855,0,23.096,22.957,0.139,0.16,1
IR014_2,inner_race,2,LTTB,128,10,1327,9.043,-2.4177,0,23.096,19.462,3.634,83.75,1
IR014_2,inner_race,2,SDT,128,10,1328,9.0361,3.5861,0,23.096,22.211,0.885,5.573,1
IR014_2,inner_race,2,SDT_BOUNDED,128,10,1314,9.1324,3.0907,0,23.096,22.402,0.694,7.658,1
IR014_2,inner_race,2,IE,128,20,727,16.5062,-1.3491,0,23.096,21.858,1.238,11.762,1
IR014_2,inner_race,2,VW,128,20,727,16.5062,-1.5623,0,23.096,14.612,8.484,71.299,1
IR014_2,inner_race,2,DROP,128,20,727,16.5062,-1.8429,0,23.096,12.928,10.168,99.617,1
IR014_2,inner_race,2,IE_ORACLE,128,20,727,16.5062,-1.6256,0,23.096,22.113,0.983,9.511,1
IR014_2,inner_race,2,LTTB,128,20,727,16.5062,-3.4695,0,23.096,14.501,8.595,90.822,1
IR014_2,inner_race,2,SDT,128,20,726,16.5289,2.002,0,23.096,21.47,1.626,17.009,1
IR014_2,inner_race,2,SDT_BOUNDED,128,20,718,16.7131,1.7219,0,23.096,21.054,2.042,17.69,1
IR014_2,inner_race,2,IE,128,50,367,32.6975,-6.3169,0,23.096,21.159,1.937,35.187,1
IR014_2,inner_race,2,VW,128,50,367,32.6975,-3.2116,0,23.096,11.552,11.544,92.174,1
IR014_2,inner_race,2,DROP,128,50,367,32.6975,-2.0151,0,23.096,8.57,14.526,99.953,1
IR014_2,inner_race,2,IE_ORACLE,128,50,367,32.6975,-5.0446,0,23.096,19.791,3.305,27.527,1
IR014_2,inner_race,2,LTTB,128,50,367,32.6975,-5.1938,0,23.096,12.359,10.737,95.657,1
IR014_2,inner_race,2,SDT,128,50,368,32.6087,-0.7481,0,23.096,19.098,3.998,36.965,1
IR014_2,inner_race,2,SDT_BOUNDED,128,50,368,32.6087,-0.7481,0,23.096,19.098,3.998,36.965,1
IR014_2,inner_race,2,IE,256,5,2655,4.5198,4.6212,0,23.096,23.817,-0.721,9.831,1
IR014_2,inner_race,2,VW,256,5,2655,4.5198,4.0123,0,23.096,22.688,0.408,6.227,1
IR014_2,inner_race,2,DROP,256,5,2655,4.5198,-1.1201,0,23.096,19.348,3.748,93.167,1
IR014_2,inner_race,2,IE_ORACLE,256,5,2655,4.5198,4.9544,0,23.096,22.893,0.203,8.766,1
IR014_2,inner_race,2,LTTB,256,5,2655,4.5198,-1.0275,0,23.096,22.236,0.86,72.513,1
IR014_2,inner_race,2,SDT,256,5,2656,4.5181,5.674,0,23.096,23.689,-0.593,7.813,1
IR014_2,inner_race,2,SDT_BOUNDED,256,5,2635,4.5541,5.5246,0,23.096,23.299,-0.203,6.919,1
IR014_2,inner_race,2,IE,256,10,1455,8.2474,1.3663,0,23.096,22.596,0.5,0.499,1
IR014_2,inner_race,2,VW,256,10,1455,8.2474,1.1909,0,23.096,20.751,2.345,35.41,1
IR014_2,inner_race,2,DROP,256,10,1455,8.2474,-2.0836,0,23.096,15.097,7.999,98.949,1
IR014_2,inner_race,2,IE_ORACLE,256,10,1455,8.2474,1.6375,0,23.096,23.141,-0.045,1.9,1
IR014_2,inner_race,2,LTTB,256,10,1455,8.2474,-2.378,0,23.096,19.311,3.785,82.725,1
IR014_2,inner_race,2,SDT,256,10,1456,8.2418,3.8045,0,23.096,22.623,0.473,2.63,1
IR014_2,inner_race,2,SDT_BOUNDED,256,10,1453,8.2588,3.7553,0,23.096,22.686,0.41,2.673,1
IR014_2,inner_race,2,IE,256,20,855,14.0351,-0.9228,0,23.096,22.079,1.017,9.43,1
IR014_2,inner_race,2,VW,256,20,855,14.0351,-1.1706,0,23.096,13.182,9.914,67.108,1
IR014_2,inner_race,2,DROP,256,20,855,14.0351,-2.0062,0,23.096,11.046,12.05,99.689,1
IR014_2,inner_race,2,IE_ORACLE,256,20,855,14.0351,-0.7671,0,23.096,22.294,0.802,7.523,1
IR014_2,inner_race,2,LTTB,256,20,855,14.0351,-3.43,0,23.096,14.995,8.101,89.389,1
IR014_2,inner_race,2,SDT,256,20,855,14.0351,2.416,0,23.096,21.966,1.13,12.599,1
IR014_2,inner_race,2,SDT_BOUNDED,256,20,855,14.0351,2.416,0,23.096,21.966,1.13,12.599,1
IR014_2,inner_race,2,IE,256,50,495,24.2424,-3.8415,0,23.096,20.286,2.81,26.316,1
IR014_2,inner_race,2,VW,256,50,495,24.2424,-2.422,0,23.096,9.354,13.742,88.654,1
IR014_2,inner_race,2,DROP,256,50,495,24.2424,-1.4184,0,23.096,8.983,14.113,99.96,1
IR014_2,inner_race,2,IE_ORACLE,256,50,495,24.2424,-3.2861,0,23.096,21.108,1.988,19.828,1
IR014_2,inner_race,2,LTTB,256,50,495,24.2424,-4.5398,0,23.096,10.017,13.079,93.815,1
IR014_2,inner_race,2,SDT,256,50,497,24.1449,0.2917,0,23.096,20.113,2.983,26.916,1
IR014_2,inner_race,2,SDT_BOUNDED,256,50,496,24.1935,0.2904,0,23.096,20.117,2.979,26.902,1
IR014_2,inner_race,2,IE,512,5,2911,4.1223,5.0366,0,23.096,23.554,-0.458,8.831,1
