signal,condition,load,diameter,mode,buffer_size,overload,retained,CR,f_nominal,f_orig,f_recon,freq_error_hz,amp_error_pct,pnr_db,pnr_orig_db,diagnosable
B021_0,ball,0,0.021,DROP,256,50,495,24.242,70.547,72.0,72.0,0.0,99.683,11.197,7.87,1
B021_0,ball,0,0.021,IE_ORACLE,256,50,495,24.242,70.547,72.0,72.0,0.0,12.706,8.864,7.87,1
B021_0,ball,0,0.021,LTTB,256,50,495,24.242,70.547,72.0,72.0,0.0,94.647,5.407,7.87,0
B021_0,ball,0,0.021,SDT,256,50,493,24.341,70.547,72.0,72.0,0.0,42.74,7.444,7.87,1
B021_0,ball,0,0.021,SDT_BOUNDED,256,50,491,24.44,70.547,72.0,72.0,0.0,42.506,7.528,7.87,1
B021_0,ball,0,0.021,IE,512,5,2911,4.122,70.547,72.0,72.0,0.0,6.289,6.25,7.87,1
B021_0,ball,0,0.021,VW,512,5,2911,4.122,70.547,72.0,72.0,0.0,7.265,7.541,7.87,1
B021_0,ball,0,0.021,DROP,512,5,2911,4.122,70.547,72.0,72.0,0.0,94.082,5.001,7.87,0
B021_0,ball,0,0.021,IE_ORACLE,512,5,2911,4.122,70.547,72.0,72.0,0.0,10.309,5.804,7.87,0
B021_0,ball,0,0.021,LTTB,512,5,2911,4.122,70.547,72.0,72.0,0.0,65.54,9.346,7.87,1
B021_0,ball,0,0.021,SDT,512,5,2912,4.121,70.547,72.0,72.0,0.0,7.379,5.611,7.87,0
B021_0,ball,0,0.021,SDT_BOUNDED,512,5,2886,4.158,70.547,72.0,72.0,0.0,4.058,5.348,7.87,0
B021_0,ball,0,0.021,IE,512,10,1711,7.013,70.547,72.0,72.0,0.0,8.664,6.882,7.87,1
B021_0,ball,0,0.021,VW,512,10,1711,7.013,70.547,72.0,72.0,0.0,56.696,6.545,7.87,1
B021_0,ball,0,0.021,DROP,512,10,1711,7.013,70.547,72.0,72.0,0.0,98.041,2.272,7.87,0
B021_0,ball,0,0.021,IE_ORACLE,512,10,1711,7.013,70.547,72.0,72.0,0.0,3.897,5.451,7.87,0
B021_0,ball,0,0.021,LTTB,512,10,1711,7.013,70.547,72.0,74.0,2.0,81.298,6.632,7.87,0
B021_0,ball,0,0.021,SDT,512,10,1711,7.013,70.547,72.0,72.0,0.0,4.987,5.705,7.87,0
B021_0,ball,0,0.021,SDT_BOUNDED,512,10,1697,7.071,70.547,72.0,72.0,0.0,9.067,5.45,7.87,0
B021_0,ball,0,0.021,IE,512,20,1111,10.801,70.547,72.0,72.0,0.0,0.608,8.338,7.87,1
B021_0,ball,0,0.021,VW,512,20,1111,10.801,70.547,72.0,72.0,0.0,84.716,3.365,7.87,0
B021_0,ball,0,0.021,DROP,512,20,1111,10.801,70.547,72.0,68.0,4.0,99.084,1.011,7.87,0
B021_0,ball,0,0.021,IE_ORACLE,512,20,1111,10.801,70.547,72.0,72.0,0.0,5.759,6.923,7.87,1
B021_0,ball,0,0.021,LTTB,512,20,1111,10.801,70.547,72.0,68.0,4.0,91.799,2.424,7.87,0
B021_0,ball,0,0.021,SDT,512,20,1111,10.801,70.547,72.0,72.0,0.0,13.511,7.925,7.87,1
B021_0,ball,0,0.021,SDT_BOUNDED,512,20,1104,10.87,70.547,72.0,72.0,0.0,17.241,7.964,7.87,1
B021_0,ball,0,0.021,IE,512,50,751,15.979,70.547,72.0,72.0,0.0,11.074,9.199,7.87,1
B021_0,ball,0,0.021,VW,512,50,751,15.979,70.547,72.0,72.0,0.0,84.538,6.545,7.87,1
B021_0,ball,0,0.021,DROP,512,50,751,15.979,70.547,72.0,71.0,1.0,99.787,2.835,7.87,0
B021_0,ball,0,0.021,IE_ORACLE,512,50,751,15.979,70.547,72.0,72.0,0.0,14.646,9.514,7.87,1
B021_0,ball,0,0.021,LTTB,512,50,751,15.979,70.547,72.0,72.0,0.0,89.511,7.666,7.87,1
B021_0,ball,0,0.021,SDT,512,50,751,15.979,70.547,72.0,72.0,0.0,16.304,9.845,7.87,1
B021_0,ball,0,0.021,SDT_BOUNDED,512,50,749,16.021,70.547,72.0,72.0,0.0,16.428,9.797,7.87,1
B021_1,ball,1,0.021,IE,128,5,2527,4.749,69.683,71.0,71.0,0.0,4.179,8.171,8.638,1
B021_1,ball,1,0.021,VW,128,5,2527,4.749,69.683,71.0,71.0,0.0,19.621,9.511,8.638,1
B021_1,ball,1,0.021,DROP,128,5,2527,4.749,69.683,71.0,71.0,0.0,91.937,8.383,8.638,1
B021_1,ball,1,0.021,IE_ORACLE,128,5,2527,4.749,69.683,71.0,71.0,0.0,17.016,9.528,8.638,1
B021_1,ball,1,0.021,LTTB,128,5,2527,4.749,69.683,71.0,71.0,0.0,85.244,6.938,8.638,1
B021_1,ball,1,0.021,SDT,128,5,2528,4.747,69.683,71.0,71.0,0.0,27.073,12.217,8.638,1
B021_1,ball,1,0.021,SDT_BOUNDED,128,5,2212,5.425,69.683,71.0,71.0,0.0,20.781,13.297,8.638,1
B021_1,ball,1,0.021,IE,128,10,1327,9.043,69.683,71.0,71.0,0.0,5.003,10.53,8.638,1
B021_1,ball,1,0.021,VW,128,10,1327,9.043,69.683,71.0,71.0,0.0,71.323,7.15,8.638,1
B021_1,ball,1,0.021,DROP,128,10,1327,9.043,69.683,71.0,71.0,0.0,98.556,5.827,8.638,0
B021_1,ball,1,0.021,IE_ORACLE,128,10,1327,9.043,69.683,71.0,71.0,0.0,6.085,11.301,8.638,1
B021_1,ball,1,0.021,LTTB,128,10,1327,9.043,69.683,71.0,67.0,4.0,90.79,5.259,8.638,0
B021_1,ball,1,0.021,SDT,128,10,1325,9.057,69.683,71.0,71.0,0.0,25.741,9.134,8.638,1
B021_1,ball,1,0.021,SDT_BOUNDED,128,10,1086,11.05,69.683,71.0,71.0,0.0,41.13,8.301,8.638,1
B021_1,ball,1,0.021,IE,128,20,727,16.506,69.683,71.0,71.0,0.0,14.511,10.619,8.638,1
B021_1,ball,1,0.021,VW,128,20,727,16.506,69.683,71.0,71.0,0.0,87.417,4.847,8.638,0
B021_1,ball,1,0.021,DROP,128,20,727,16.506,69.683,71.0,71.0,0.0,98.82,6.256,8.638,1
B021_1,ball,1,0.021,IE_ORACLE,128,20,727,16.506,69.683,71.0,71.0,0.0,15.748,9.348,8.638,1
B021_1,ball,1,0.021,LTTB,128,20,727,16.506,69.683,71.0,73.0,2.0,93.975,2.52,8.638,0
B021_1,ball,1,0.021,SDT,128,20,727,16.506,69.683,71.0,71.0,0.0,57.944,4.662,8.638,0
B021_1,ball,1,0.021,SDT_BOUNDED,128,20,571,21.016,69.683,71.0,72.0,1.0,69.008,5.417,8.638,0
B021_1,ball,1,0.021,IE,128,50,367,32.698,69.683,71.0,71.0,0.0,69.024,4.084,8.638,0
B021_1,ball,1,0.021,VW,128,50,367,32.698,69.683,71.0,73.0,2.0,95.604,6.33,8.638,0
B021_1,ball,1,0.021,DROP,128,50,367,32.698,69.683,71.0,73.0,2.0,99.895,3.74,8.638,0
B021_1,ball,1,0.021,IE_ORACLE,128,50,367,32.698,69.683,71.0,73.0,2.0,65.209,4.303,8.638,0
B021_1,ball,1,0.021,LTTB,128,50,367,32.698,69.683,71.0,72.0,1.0,97.227,2.787,8.638,0
B021_1,ball,1,0.021,SDT,128,50,368,32.609,69.683,71.0,73.0,2.0,73.181,3.805,8.638,0
B021_1,ball,1,0.021,SDT_BOUNDED,128,50,282,42.553,69.683,71.0,72.0,1.0,84.236,-1.221,8.638,0
B021_1,ball,1,0.021,IE,256,5,2655,4.52,69.683,71.0,71.0,0.0,6.07,7.742,8.638,1
B021_1,ball,1,0.021,VW,256,5,2655,4.52,69.683,71.0,71.0,0.0,17.505,10.5,8.638,1
B021_1,ball,1,0.021,DROP,256,5,2655,4.52,69.683,71.0,71.0,0.0,93.693,6.703,8.638,1
B021_1,ball,1,0.021,IE_ORACLE,256,5,2655,4.52,69.683,71.0,71.0,0.0,14.258,9.627,8.638,1
B021_1,ball,1,0.021,LTTB,256,5,2655,4.52,69.683,71.0,71.0,0.0,83.026,6.474,8.638,1
B021_1,ball,1,0.021,SDT,256,5,2655,4.52,69.683,71.0,71.0,0.0,26.354,11.579,8.638,1
B021_1,ball,1,0.021,SDT_BOUNDED,256,5,2468,4.862,69.683,71.0,71.0,0.0,11.916,10.31,8.638,1
B021_1,ball,1,0.021,IE,256,10,1455,8.247,69.683,71.0,71.0,0.0,6.814,11.629,8.638,1
B021_1,ball,1,0.021,VW,256,10,1455,8.247,69.683,71.0,71.0,0.0,78.382,2.818,8.638,0
B021_1,ball,1,0.021,DROP,256,10,1455,8.247,69.683,71.0,71.0,0.0,98.665,5.138,8.638,0
B021_1,ball,1,0.021,IE_ORACLE,256,10,1455,8.247,69.683,71.0,71.0,0.0,15.949,12.324,8.638,1
B021_1,ball,1,0.021,LTTB,256,10,1455,8.247,69.683,71.0,73.0,2.0,88.885,7.174,8.638,0
B021_1,ball,1,0.021,SDT,256,10,1455,8.247,69.683,71.0,71.0,0.0,15.164,10.369,8.638,1
B021_1,ball,1,0.021,SDT_BOUNDED,256,10,1354,8.863,69.683,71.0,71.0,0.0,33.224,8.351,8.638,1
B021_1,ball,1,0.021,IE,256,20,855,14.035,69.683,71.0,71.0,0.0,18.297,9.951,8.638,1
B021_1,ball,1,0.021,VW,256,20,855,14.035,69.683,71.0,73.0,2.0,89.921,2.577,8.638,0
B021_1,ball,1,0.021,DROP,256,20,855,14.035,69.683,71.0,70.0,1.0,99.14,3.973,8.638,0
B021_1,ball,1,0.021,IE_ORACLE,256,20,855,14.035,69.683,71.0,71.0,0.0,4.948,10.546,8.638,1
B021_1,ball,1,0.021,LTTB,256,20,855,14.035,69.683,71.0,72.0,1.0,92.481,6.344,8.638,1
B021_1,ball,1,0.021,SDT,256,20,855,14.035,69.683,71.0,71.0,0.0,48.829,5.747,8.638,0
B021_1,ball,1,0.021,SDT_BOUNDED,256,20,793,15.132,69.683,71.0,73.0,2.0,55.012,4.542,8.638,0
B021_1,ball,1,0.021,IE,256,50,495,24.242,69.683,71.0,71.0,0.0,65.483,4.139,8.638,0
B021_1,ball,1,0.021,VW,256,50,495,24.242,69.683,71.0,73.0,2.0,91.526,7.472,8.638,0
B021_1,ball,1,0.021,DROP,256,50,495,24.242,69.683,71.0,71.0,0.0,99.865,4.188,8.638,0
B021_1,ball,1,0.021,IE_ORACLE,256,50,495,24.242,69.683,71.0,71.0,0.0,51.68,6.384,8.638,1
B021_1,ball,1,0.021,LTTB,256,50,495,24.242,69.683,71.0,73.0,2.0,92.057,7.268,8.638,0
B021_1,ball,1,0.021,SDT,256,50,493,24.341,69.683,71.0,73.0,2.0,68.272,3.515,8.638,0
B021_1,ball,1,0.021,SDT_BOUNDED,256,50,483,24.845,69.683,71.0,71.0,0.0,66.609,4.004,8.638,0
B021_1,ball,1,0.021,IE,512,5,2911,4.122,69.683,71.0,71.0,0.0,9.545,8.356,8.638,1
B021_1,ball,1,0.021,VW,512,5,2911,4.122,69.683,71.0,71.0,0.0,16.314,9.721,8.638,1
B021_1,ball,1,0.021,DROP,512,5,2911,4.122,69.683,71.0,71.0,0.0,92.626,7.534,8.638,1
B021_1,ball,1,0.021,IE_ORACLE,512,5,2911,4.122,69.683,71.0,71.0,0.0,19.656,9.169,8.638,1
B021_1,ball,1,0.021,LTTB,512,5,2911,4.122,69.683,71.0,71.0,0.0,80.872,6.448,8.638,1
B021_1,ball,1,0.021,SDT,512,5,2913,4.119,69.683,71.0,71.0,0.0,29.867,11.474,8.638,1
B021_1,ball,1,0.021,SDT_BOUNDED,512,5,2911,4.122,69.683,71.0,71.0,0.0,29.912,11.502,8.638,1
B021_1,ball,1,0.021,IE,512,10,1711,7.013,69.683,71.0,71.0,0.0,11.123,11.926,8.638,1
B021_1,ball,1,0.021,VW,512,10,1711,7.013,69.683,71.0,71.0,0.0,58.425,6.945,8.638,1
B021_1,ball,1,0.021,DROP,512,10,1711,7.013,69.683,71.0,71.0,0.0,97.945,7.147,8.638,1
B021_1,ball,1,0.021,IE_ORACLE,512,10,1711,7.013,69.683,71.0,71.0,0.0,19.668,11.319,8.638,1
B021_1,ball,1,0.021,LTTB,512,10,1711,7.013,69.683,71.0,71.0,0.0,84.473,6.427,8.638,1
B021_1,ball,1,0.021,SDT,512,10,1710,7.018,69.683,71.0,71.0,0.0,0.498,10.884,8.638,1
B021_1,ball,1,0.021,SDT_BOUNDED,512,10,1710,7.018,69.683,71.0,71.0,0.0,0.498,10.884,8.638,1
B021_1,ball,1,0.021,IE,512,20,1111,10.801,69.683,71.0,71.0,0.0,1.982,11.406,8.638,1
B021_1,ball,1,0.021,VW,512,20,1111,10.801,69.683,71.0,71.0,0.0,82.746,2.339,8.638,0
B021_1,ball,1,0.021,DROP,512,20,1111,10.801,69.683,71.0,72.0,1.0,99.256,0.877,8.638,0
B021_1,ball,1,0.021,IE_ORACLE,512,20,1111,10.801,69.683,71.0,71.0,0.0,4.191,11.9,8.638,1
B021_1,ball,1,0.021,LTTB,512,20,1111,10.801,69.683,71.0,69.0,2.0,89.871,7.98,8.638,0
B021_1,ball,1,0.021,SDT,512,20,1112,10.791,69.683,71.0,71.0,0.0,36.908,7.204,8.638,1
B021_1,ball,1,0.021,SDT_BOUNDED,512,20,1110,10.811,69.683,71.0,71.0,0.0,36.503,7.032,8.638,1
B021_1,ball,1,0.021,IE,512,50,751,15.979,69.683,71.0,71.0,0.0,35.245,7.725,8.638,1
B021_1,ball,1,0.021,VW,512,50,751,15.979,69.683,71.0,71.0,0.0,89.251,1.175,8.638,0
B021_1,ball,1,0.021,DROP,512,50,751,15.979,69.683,71.0,69.0,2.0,99.571,0.707,8.638,0
B021_1,ball,1,0.021,IE_ORACLE,512,50,751,15.979,69.683,71.0,71.0,0.0,15.894,9.402,8.638,1
B021_1,ball,1,0.021,LTTB,512,50,751,15.979,69.683,71.0,71.0,0.0,94.786,4.097,8.638,0
B021_1,ball,1,0.021,SDT,512,50,751,15.979,69.683,71.0,71.0,0.0,52.187,5.54,8.638,0
B021_1,ball,1,0.021,SDT_BOUNDED,512,50,751,15.979,69.683,71.0,71.0,0.0,52.187,5.54,8.638,0
B021_2,ball,2,0.021,IE,128,5,2527,4.749,68.897,70.0,70.0,0.0,42.03,10.159,7.324,1
B021_2,ball,2,0.021,VW,128,5,2527,4.749,68.897,70.0,71.0,1.0,9.493,10.187,7.324,1
B021_2,ball,2,0.021,DROP,128,5,2527,4.749,68.897,70.0,71.0,1.0,90.268,8.105,7.324,1
B021_2,ball,2,0.021,IE_ORACLE,128,5,2527,4.749,68.897,70.0,70.0,0.0,31.609,8.729,7.324,1
B021_2,ball,2,0.021,LTTB,128,5,2527,4.749,68.897,70.0,70.0,0.0,82.376,5.724,7.324,0
B021_2,ball,2,0.021,SDT,128,5,2529,4.745,68.897,70.0,70.0,0.0,26.67,7.948,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,128,5,2488,4.823,68.897,70.0,70.0,0.0,31.384,7.89,7.324,1
B021_2,ball,2,0.021,IE,128,10,1327,9.043,68.897,70.0,70.0,0.0,22.887,10.822,7.324,1
B021_2,ball,2,0.021,VW,128,10,1327,9.043,68.897,70.0,70.0,0.0,75.439,3.899,7.324,0
B021_2,ball,2,0.021,DROP,128,10,1327,9.043,68.897,70.0,72.0,2.0,98.506,3.26,7.324,0
B021_2,ball,2,0.021,IE_ORACLE,128,10,1327,9.043,68.897,70.0,70.0,0.0,29.765,11.0,7.324,1
B021_2,ball,2,0.021,LTTB,128,10,1327,9.043,68.897,70.0,70.0,0.0,83.423,9.04,7.324,1
B021_2,ball,2,0.021,SDT,128,10,1326,9.05,68.897,70.0,70.0,0.0,32.228,12.057,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,128,10,1300,9.231,68.897,70.0,70.0,0.0,29.42,11.441,7.324,1
B021_2,ball,2,0.021,IE,128,20,727,16.506,68.897,70.0,70.0,0.0,10.238,10.013,7.324,1
B021_2,ball,2,0.021,VW,128,20,727,16.506,68.897,70.0,72.0,2.0,89.615,4.165,7.324,0
B021_2,ball,2,0.021,DROP,128,20,727,16.506,68.897,70.0,70.0,0.0,98.613,4.915,7.324,0
B021_2,ball,2,0.021,IE_ORACLE,128,20,727,16.506,68.897,70.0,70.0,0.0,34.512,11.374,7.324,1
B021_2,ball,2,0.021,LTTB,128,20,727,16.506,68.897,70.0,67.0,3.0,90.387,5.42,7.324,0
B021_2,ball,2,0.021,SDT,128,20,727,16.506,68.897,70.0,70.0,0.0,6.77,13.299,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,128,20,706,16.997,68.897,70.0,70.0,0.0,3.055,12.842,7.324,1
B021_2,ball,2,0.021,IE,128,50,367,32.698,68.897,70.0,70.0,0.0,23.86,14.024,7.324,1
B021_2,ball,2,0.021,VW,128,50,367,32.698,68.897,70.0,72.0,2.0,92.219,6.021,7.324,0
B021_2,ball,2,0.021,DROP,128,50,367,32.698,68.897,70.0,72.0,2.0,99.889,0.394,7.324,0
B021_2,ball,2,0.021,IE_ORACLE,128,50,367,32.698,68.897,70.0,70.0,0.0,7.654,11.896,7.324,1
B021_2,ball,2,0.021,LTTB,128,50,367,32.698,68.897,70.0,70.0,0.0,94.25,4.062,7.324,0
B021_2,ball,2,0.021,SDT,128,50,368,32.609,68.897,70.0,70.0,0.0,50.975,10.144,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,128,50,362,33.149,68.897,70.0,70.0,0.0,51.063,10.135,7.324,1
B021_2,ball,2,0.021,IE,256,5,2655,4.52,68.897,70.0,70.0,0.0,31.791,9.814,7.324,1
B021_2,ball,2,0.021,VW,256,5,2655,4.52,68.897,70.0,70.0,0.0,6.005,9.304,7.324,1
B021_2,ball,2,0.021,DROP,256,5,2655,4.52,68.897,70.0,68.0,2.0,94.766,1.196,7.324,0
B021_2,ball,2,0.021,IE_ORACLE,256,5,2655,4.52,68.897,70.0,70.0,0.0,27.641,8.845,7.324,1
B021_2,ball,2,0.021,LTTB,256,5,2655,4.52,68.897,70.0,70.0,0.0,75.012,8.828,7.324,1
B021_2,ball,2,0.021,SDT,256,5,2655,4.52,68.897,70.0,70.0,0.0,31.478,8.301,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,256,5,2620,4.58,68.897,70.0,70.0,0.0,32.605,8.633,7.324,1
B021_2,ball,2,0.021,IE,256,10,1455,8.247,68.897,70.0,70.0,0.0,21.053,10.588,7.324,1
B021_2,ball,2,0.021,VW,256,10,1455,8.247,68.897,70.0,70.0,0.0,66.539,7.661,7.324,1
B021_2,ball,2,0.021,DROP,256,10,1455,8.247,68.897,70.0,72.0,2.0,97.744,5.957,7.324,0
B021_2,ball,2,0.021,IE_ORACLE,256,10,1455,8.247,68.897,70.0,70.0,0.0,26.259,10.196,7.324,1
B021_2,ball,2,0.021,LTTB,256,10,1455,8.247,68.897,70.0,71.0,1.0,84.124,5.865,7.324,0
B021_2,ball,2,0.021,SDT,256,10,1457,8.236,68.897,70.0,70.0,0.0,36.87,12.585,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,256,10,1429,8.397,68.897,70.0,70.0,0.0,28.109,11.744,7.324,1
B021_2,ball,2,0.021,IE,256,20,855,14.035,68.897,70.0,70.0,0.0,4.665,10.365,7.324,1
B021_2,ball,2,0.021,VW,256,20,855,14.035,68.897,70.0,69.0,1.0,90.212,3.243,7.324,0
B021_2,ball,2,0.021,DROP,256,20,855,14.035,68.897,70.0,68.0,2.0,98.802,3.37,7.324,0
B021_2,ball,2,0.021,IE_ORACLE,256,20,855,14.035,68.897,70.0,70.0,0.0,35.29,11.211,7.324,1
B021_2,ball,2,0.021,LTTB,256,20,855,14.035,68.897,70.0,70.0,0.0,89.651,7.381,7.324,1
B021_2,ball,2,0.021,SDT,256,20,856,14.019,68.897,70.0,70.0,0.0,19.169,13.171,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,256,20,850,14.118,68.897,70.0,70.0,0.0,18.353,13.216,7.324,1
B021_2,ball,2,0.021,IE,256,50,495,24.242,68.897,70.0,70.0,0.0,2.649,11.131,7.324,1
B021_2,ball,2,0.021,VW,256,50,495,24.242,68.897,70.0,72.0,2.0,93.328,6.586,7.324,0
B021_2,ball,2,0.021,DROP,256,50,495,24.242,68.897,70.0,68.0,2.0,99.782,10.007,7.324,0
B021_2,ball,2,0.021,IE_ORACLE,256,50,495,24.242,68.897,70.0,70.0,0.0,9.833,10.863,7.324,1
B021_2,ball,2,0.021,LTTB,256,50,495,24.242,68.897,70.0,70.0,0.0,92.498,4.434,7.324,0
B021_2,ball,2,0.021,SDT,256,50,495,24.242,68.897,70.0,70.0,0.0,31.189,12.113,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,256,50,491,24.44,68.897,70.0,70.0,0.0,35.022,12.54,7.324,1
B021_2,ball,2,0.021,IE,512,5,2911,4.122,68.897,70.0,70.0,0.0,30.273,9.519,7.324,1
B021_2,ball,2,0.021,VW,512,5,2911,4.122,68.897,70.0,70.0,0.0,5.727,10.364,7.324,1
B021_2,ball,2,0.021,DROP,512,5,2911,4.122,68.897,70.0,70.0,0.0,92.247,6.045,7.324,1
B021_2,ball,2,0.021,IE_ORACLE,512,5,2911,4.122,68.897,70.0,70.0,0.0,22.14,7.803,7.324,1
B021_2,ball,2,0.021,LTTB,512,5,2911,4.122,68.897,70.0,70.0,0.0,75.028,6.744,7.324,1
B021_2,ball,2,0.021,SDT,512,5,2909,4.125,68.897,70.0,70.0,0.0,26.078,7.984,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,512,5,2887,4.157,68.897,70.0,70.0,0.0,22.552,7.459,7.324,1
B021_2,ball,2,0.021,IE,512,10,1711,7.013,68.897,70.0,70.0,0.0,12.84,9.729,7.324,1
B021_2,ball,2,0.021,VW,512,10,1711,7.013,68.897,70.0,70.0,0.0,54.546,8.997,7.324,1
B021_2,ball,2,0.021,DROP,512,10,1711,7.013,68.897,70.0,70.0,0.0,97.596,6.661,7.324,1
B021_2,ball,2,0.021,IE_ORACLE,512,10,1711,7.013,68.897,70.0,70.0,0.0,35.281,9.176,7.324,1
B021_2,ball,2,0.021,LTTB,512,10,1711,7.013,68.897,70.0,70.0,0.0,85.569,5.978,7.324,0
B021_2,ball,2,0.021,SDT,512,10,1712,7.009,68.897,70.0,70.0,0.0,36.376,12.191,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,512,10,1695,7.08,68.897,70.0,70.0,0.0,33.52,11.853,7.324,1
B021_2,ball,2,0.021,IE,512,20,1111,10.801,68.897,70.0,70.0,0.0,11.305,9.706,7.324,1
B021_2,ball,2,0.021,VW,512,20,1111,10.801,68.897,70.0,71.0,1.0,81.432,5.441,7.324,0
B021_2,ball,2,0.021,DROP,512,20,1111,10.801,68.897,70.0,66.0,4.0,98.077,6.841,7.324,0
B021_2,ball,2,0.021,IE_ORACLE,512,20,1111,10.801,68.897,70.0,70.0,0.0,31.6,11.247,7.324,1
B021_2,ball,2,0.021,LTTB,512,20,1111,10.801,68.897,70.0,70.0,0.0,89.525,3.521,7.324,0
B021_2,ball,2,0.021,SDT,512,20,1110,10.811,68.897,70.0,70.0,0.0,19.131,11.655,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,512,20,1106,10.85,68.897,70.0,70.0,0.0,11.194,10.0,7.324,1
B021_2,ball,2,0.021,IE,512,50,751,15.979,68.897,70.0,70.0,0.0,19.215,11.824,7.324,1
B021_2,ball,2,0.021,VW,512,50,751,15.979,68.897,70.0,66.0,4.0,87.717,4.323,7.324,0
B021_2,ball,2,0.021,DROP,512,50,751,15.979,68.897,70.0,70.0,0.0,99.604,5.045,7.324,0
B021_2,ball,2,0.021,IE_ORACLE,512,50,751,15.979,68.897,70.0,70.0,0.0,35.588,11.162,7.324,1
B021_2,ball,2,0.021,LTTB,512,50,751,15.979,68.897,70.0,69.0,1.0,93.141,1.46,7.324,0
B021_2,ball,2,0.021,SDT,512,50,752,15.957,68.897,70.0,70.0,0.0,6.404,13.699,7.324,1
B021_2,ball,2,0.021,SDT_BOUNDED,512,50,752,15.957,68.897,70.0,70.0,0.0,6.404,13.699,7.324,1
B021_3,ball,3,0.021,IE,128,5,2527,4.749,67.915,69.0,69.0,0.0,1.097,8.298,7.753,1
B021_3,ball,3,0.021,VW,128,5,2527,4.749,67.915,69.0,70.0,1.0,25.661,7.995,7.753,1
B021_3,ball,3,0.021,DROP,128,5,2527,4.749,67.915,69.0,69.0,0.0,90.889,8.912,7.753,1
B021_3,ball,3,0.021,IE_ORACLE,128,5,2527,4.749,67.915,69.0,69.0,0.0,23.428,8.828,7.753,1
B021_3,ball,3,0.021,LTTB,128,5,2527,4.749,67.915,69.0,69.0,0.0,80.341,4.788,7.753,0
B021_3,ball,3,0.021,SDT,128,5,2528,4.747,67.915,69.0,69.0,0.0,19.952,9.659,7.753,1
B021_3,ball,3,0.021,SDT_BOUNDED,128,5,2499,4.802,67.915,69.0,69.0,0.0,23.292,8.852,7.753,1
B021_3,ball,3,0.021,IE,128,10,1327,9.043,67.915,69.0,69.0,0.0,9.943,8.535,7.753,1
B021_3,ball,3,0.021,VW,128,10,1327,9.043,67.915,69.0,69.0,0.0,81.586,4.367,7.753,0
B021_3,ball,3,0.021,DROP,128,10,1327,9.043,67.915,69.0,69.0,0.0,97.973,6.196,7.753,1
B021_3,ball,3,0.021,IE_ORACLE,128,10,1327,9.043,67.915,69.0,69.0,0.0,9.189,7.932,7.753,1
B021_3,ball,3,0.021,LTTB,128,10,1327,9.043,67.915,69.0,69.0,0.0,80.953,9.049,7.753,1
B021_3,ball,3,0.021,SDT,128,10,1329,9.029,67.915,69.0,69.0,0.0,13.145,10.658,7.753,1
B021_3,ball,3,0.021,SDT_BOUNDED,128,10,1323,9.07,67.915,69.0,69.0,0.0,12.479,10.73,7.753,1
B021_3,ball,3,0.021,IE,128,20,727,16.506,67.915,69.0,69.0,0.0,14.992,9.958,7.753,1
B021_3,ball,3,0.021,VW,128,20,727,16.506,67.915,69.0,69.0,0.0,85.44,8.89,7.753,1
B021_3,ball,3,0.021,DROP,128,20,727,16.506,67.915,69.0,70.0,1.0,98.302,6.005,7.753,1
B021_3,ball,3,0.021,IE_ORACLE,128,20,727,16.506,67.915,69.0,69.0,0.0,26.239,8.147,7.753,1
B021_3,ball,3,0.021,LTTB,128,20,727,16.506,67.915,69.0,69.0,0.0,88.055,7.112,7.753,1
B021_3,ball,3,0.021,SDT,128,20,728,16.484,67.915,69.0,69.0,0.0,46.7,6.794,7.753,1
B021_3,ball,3,0.021,SDT_BOUNDED,128,20,715,16.783,67.915,69.0,69.0,0.0,50.4,6.895,7.753,1
B021_3,ball,3,0.021,IE,128,50,367,32.698,67.915,69.0,69.0,0.0,45.841,8.974,7.753,1
B021_3,ball,3,0.021,VW,128,50,367,32.698,67.915,69.0,69.0,0.0,95.052,-0.426,7.753,0
B021_3,ball,3,0.021,DROP,128,50,367,32.698,67.915,69.0,67.0,2.0,99.862,1.855,7.753,0
B021_3,ball,3,0.021,IE_ORACLE,128,50,367,32.698,67.915,69.0,69.0,0.0,36.95,8.455,7.753,1
B021_3,ball,3,0.021,LTTB,128,50,367,32.698,67.915,69.0,69.0,0.0,94.101,6.234,7.753,1
B021_3,ball,3,0.021,SDT,128,50,370,32.432,67.915,69.0,70.0,1.0,68.724,7.834,7.753,1
B021_3,ball,3,0.021,SDT_BOUNDED,128,50,368,32.609,67.915,69.0,70.0,1.0,68.731,7.831,7.753,1
B021_3,ball,3,0.021,IE,256,5,2655,4.52,67.915,69.0,69.0,0.0,13.878,8.969,7.753,1
B021_3,ball,3,0.021,VW,256,5,2655,4.52,67.915,69.0,69.0,0.0,29.669,8.728,7.753,1
