signal,domain,buffer_size,overload,method,policy,epsilon,emitted,delivered,max_occupancy,occupancy_ratio,overflow_events,dropped,stalled,max_dev,eps_violation_ratio,snr_db
ecg_106,ecg,64,20,PROPOSED,none,0.000000e+00,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,20.202445
ecg_106,ecg,64,20,SDT,unbounded,5.798077e-02,263,263,71,1.1094,0,0,0,0.000000e+00,0.0000,20.673537
ecg_106,ecg,64,20,SDT,fifo_drop,5.798077e-02,263,256,64,1.0000,7,7,0,0.000000e+00,0.0000,11.273727
ecg_106,ecg,64,20,SDT,stall,5.798077e-02,257,257,64,1.0000,40,0,40,4.875000e-01,8.4080,16.771473
ecg_106,ecg,128,2,PROPOSED,none,0.000000e+00,2127,2127,128,1.0000,0,0,0,0.000000e+00,0.0000,42.515476
ecg_106,ecg,128,2,SDT,unbounded,6.000000e-03,2136,2136,147,1.1484,0,0,0,0.000000e+00,0.0000,42.305039
ecg_106,ecg,128,2,SDT,fifo_drop,6.000000e-03,2136,2117,128,1.0000,19,19,0,0.000000e+00,0.0000,39.337417
ecg_106,ecg,128,2,SDT,stall,6.000000e-03,2117,2117,128,1.0000,27,0,27,2.375000e-01,39.5833,37.743164
ecg_106,ecg,128,5,PROPOSED,none,0.000000e+00,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,30.505033
ecg_106,ecg,128,5,SDT,unbounded,2.000000e-02,924,924,131,1.0234,0,0,0,0.000000e+00,0.0000,29.728478
ecg_106,ecg,128,5,SDT,fifo_drop,2.000000e-02,924,921,128,1.0000,3,3,0,0.000000e+00,0.0000,29.668135
ecg_106,ecg,128,5,SDT,stall,2.000000e-02,921,921,128,1.0000,6,0,6,3.000000e-02,1.5000,29.696166
ecg_106,ecg,128,10,PROPOSED,none,0.000000e+00,527,527,128,1.0000,0,0,0,0.000000e+00,0.0000,25.842633
ecg_106,ecg,128,10,SDT,unbounded,3.250000e-02,527,527,136,1.0625,0,0,0,0.000000e+00,0.0000,25.933509
ecg_106,ecg,128,10,SDT,fifo_drop,3.250000e-02,527,519,128,1.0000,8,8,0,0.000000e+00,0.0000,17.345759
ecg_106,ecg,128,10,SDT,stall,3.250000e-02,520,520,128,1.0000,32,0,32,3.193750e-01,9.8269,23.983118
ecg_106,ecg,128,20,PROPOSED,none,0.000000e+00,327,327,128,1.0000,0,0,0,0.000000e+00,0.0000,21.932836
ecg_106,ecg,128,20,SDT,unbounded,4.642857e-02,327,327,133,1.0391,0,0,0,0.000000e+00,0.0000,22.838334
ecg_106,ecg,128,20,SDT,fifo_drop,4.642857e-02,327,322,128,1.0000,5,5,0,0.000000e+00,0.0000,22.311253
ecg_106,ecg,128,20,SDT,stall,4.642857e-02,323,323,128,1.0000,44,0,44,4.125000e-01,8.8846,22.000876
ecg_106,ecg,256,2,PROPOSED,none,0.000000e+00,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,43.090875
ecg_106,ecg,256,2,SDT,unbounded,5.000000e-03,2197,2197,205,0.8008,0,0,0,0.000000e+00,0.0000,42.837049
ecg_106,ecg,256,2,SDT,fifo_drop,5.000000e-03,2197,2197,205,0.8008,0,0,0,0.000000e+00,0.0000,42.837049
ecg_106,ecg,256,2,SDT,stall,5.000000e-03,2197,2197,205,0.8008,0,0,0,0.000000e+00,0.0000,42.837049
ecg_106,ecg,256,5,PROPOSED,none,0.000000e+00,1055,1055,256,1.0000,0,0,0,0.000000e+00,0.0000,31.277892
ecg_106,ecg,256,5,SDT,unbounded,1.750000e-02,1054,1054,258,1.0078,0,0,0,0.000000e+00,0.0000,30.985786
ecg_106,ecg,256,5,SDT,fifo_drop,1.750000e-02,1054,1052,256,1.0000,2,2,0,0.000000e+00,0.0000,30.853015
ecg_106,ecg,256,5,SDT,stall,1.750000e-02,1052,1052,256,1.0000,9,0,9,3.000000e-02,1.7143,30.940072
ecg_106,ecg,256,10,PROPOSED,none,0.000000e+00,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,27.006525
ecg_106,ecg,256,10,SDT,unbounded,2.714286e-02,656,656,258,1.0078,0,0,0,0.000000e+00,0.0000,27.284750
ecg_106,ecg,256,10,SDT,fifo_drop,2.714286e-02,656,654,256,1.0000,2,2,0,0.000000e+00,0.0000,26.711131
ecg_106,ecg,256,10,SDT,stall,2.714286e-02,654,654,256,1.0000,18,0,18,5.375000e-02,1.9803,27.231015
ecg_106,ecg,256,20,PROPOSED,none,0.000000e+00,455,455,256,1.0000,0,0,0,0.000000e+00,0.0000,24.369709
ecg_106,ecg,256,20,SDT,unbounded,3.642857e-02,454,454,255,0.9961,0,0,0,0.000000e+00,0.0000,24.947374
ecg_106,ecg,256,20,SDT,fifo_drop,3.642857e-02,454,454,255,0.9961,0,0,0,0.000000e+00,0.0000,24.947374
ecg_106,ecg,256,20,SDT,stall,3.642857e-02,454,454,255,0.9961,0,0,0,0.000000e+00,0.0000,24.947374
ecg_106,ecg,512,2,PROPOSED,none,0.000000e+00,2511,2511,512,1.0000,0,0,0,0.000000e+00,0.0000,44.535925
ecg_106,ecg,512,2,SDT,unbounded,4.000000e-03,2512,2512,515,1.0059,0,0,0,0.000000e+00,0.0000,46.273283
ecg_106,ecg,512,2,SDT,fifo_drop,4.000000e-03,2512,2509,512,1.0000,3,3,0,0.000000e+00,0.0000,46.214982
ecg_106,ecg,512,2,SDT,stall,4.000000e-03,2509,2509,512,1.0000,4,0,4,1.500000e-02,3.7500,46.126716
ecg_106,ecg,512,5,PROPOSED,none,0.000000e+00,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,33.584980
ecg_106,ecg,512,5,SDT,unbounded,1.300000e-02,1312,1312,514,1.0039,0,0,0,0.000000e+00,0.0000,34.086911
ecg_106,ecg,512,5,SDT,fifo_drop,1.300000e-02,1312,1310,512,1.0000,2,2,0,0.000000e+00,0.0000,33.858565
ecg_106,ecg,512,5,SDT,stall,1.300000e-02,1310,1310,512,1.0000,6,0,6,3.000000e-02,2.3077,34.022339
ecg_106,ecg,512,10,PROPOSED,none,0.000000e+00,911,911,512,1.0000,0,0,0,0.000000e+00,0.0000,29.717556
ecg_106,ecg,512,10,SDT,unbounded,2.071429e-02,912,912,513,1.0020,0,0,0,0.000000e+00,0.0000,29.651194
ecg_106,ecg,512,10,SDT,fifo_drop,2.071429e-02,912,911,512,1.0000,1,1,0,0.000000e+00,0.0000,29.585042
ecg_106,ecg,512,10,SDT,stall,2.071429e-02,911,911,512,1.0000,3,0,3,3.875000e-02,1.8707,29.627782
ecg_106,ecg,512,20,PROPOSED,none,0.000000e+00,711,711,512,1.0000,0,0,0,0.000000e+00,0.0000,27.527947
ecg_106,ecg,512,20,SDT,unbounded,2.500000e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,27.948625
ecg_106,ecg,512,20,SDT,fifo_drop,2.500000e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,27.948625
ecg_106,ecg,512,20,SDT,stall,2.500000e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,27.948625
ecg_108,ecg,64,2,PROPOSED,none,0.000000e+00,2063,2063,64,1.0000,0,0,0,0.000000e+00,0.0000,41.901464
ecg_108,ecg,64,2,SDT,unbounded,5.000000e-03,2069,2069,85,1.3281,0,0,0,0.000000e+00,0.0000,41.304326
ecg_108,ecg,64,2,SDT,fifo_drop,5.000000e-03,2069,2048,64,1.0000,21,21,0,0.000000e+00,0.0000,40.451704
ecg_108,ecg,64,2,SDT,stall,5.000000e-03,2048,2048,64,1.0000,31,0,31,2.750000e-02,5.5000,40.454765
ecg_108,ecg,64,5,PROPOSED,none,0.000000e+00,863,863,64,1.0000,0,0,0,0.000000e+00,0.0000,30.973704
ecg_108,ecg,64,5,SDT,unbounded,1.500000e-02,852,852,73,1.1406,0,0,0,0.000000e+00,0.0000,29.904854
ecg_108,ecg,64,5,SDT,fifo_drop,1.500000e-02,852,843,64,1.0000,9,9,0,0.000000e+00,0.0000,29.601128
ecg_108,ecg,64,5,SDT,stall,1.500000e-02,845,845,64,1.0000,27,0,27,3.750000e-02,2.5000,29.739612
ecg_108,ecg,64,10,PROPOSED,none,0.000000e+00,463,463,64,1.0000,0,0,0,0.000000e+00,0.0000,26.724256
ecg_108,ecg,64,10,SDT,unbounded,2.294118e-02,463,463,86,1.3438,0,0,0,0.000000e+00,0.0000,26.724048
ecg_108,ecg,64,10,SDT,fifo_drop,2.294118e-02,463,441,64,1.0000,22,22,0,0.000000e+00,0.0000,25.300476
ecg_108,ecg,64,10,SDT,stall,2.294118e-02,442,442,64,1.0000,99,0,99,6.611111e-02,2.8818,25.693307
ecg_108,ecg,64,20,PROPOSED,none,0.000000e+00,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,23.185006
ecg_108,ecg,64,20,SDT,unbounded,3.282609e-02,265,265,71,1.1094,0,0,0,0.000000e+00,0.0000,24.015752
ecg_108,ecg,64,20,SDT,fifo_drop,3.282609e-02,265,258,64,1.0000,7,7,0,0.000000e+00,0.0000,23.583426
ecg_108,ecg,64,20,SDT,stall,3.282609e-02,259,259,64,1.0000,57,0,57,9.852941e-02,3.0016,21.138513
ecg_108,ecg,128,2,PROPOSED,none,0.000000e+00,2127,2127,128,1.0000,0,0,0,0.000000e+00,0.0000,42.150857
ecg_108,ecg,128,2,SDT,unbounded,5.000000e-03,2120,2120,124,0.9688,0,0,0,0.000000e+00,0.0000,41.789354
ecg_108,ecg,128,2,SDT,fifo_drop,5.000000e-03,2120,2120,124,0.9688,0,0,0,0.000000e+00,0.0000,41.789354
ecg_108,ecg,128,2,SDT,stall,5.000000e-03,2120,2120,124,0.9688,0,0,0,0.000000e+00,0.0000,41.789354
ecg_108,ecg,128,5,PROPOSED,none,0.000000e+00,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,31.317047
ecg_108,ecg,128,5,SDT,unbounded,1.454545e-02,930,930,133,1.0391,0,0,0,0.000000e+00,0.0000,30.445623
ecg_108,ecg,128,5,SDT,fifo_drop,1.454545e-02,930,925,128,1.0000,5,5,0,0.000000e+00,0.0000,30.426462
ecg_108,ecg,128,5,SDT,stall,1.454545e-02,924,924,128,1.0000,15,0,15,4.300000e-02,2.9562,30.141200
ecg_108,ecg,128,10,PROPOSED,none,0.000000e+00,527,527,128,1.0000,0,0,0,0.000000e+00,0.0000,27.410306
ecg_108,ecg,128,10,SDT,unbounded,2.125000e-02,527,527,138,1.0781,0,0,0,0.000000e+00,0.0000,27.523758
ecg_108,ecg,128,10,SDT,fifo_drop,2.125000e-02,527,517,128,1.0000,10,10,0,0.000000e+00,0.0000,26.471408
ecg_108,ecg,128,10,SDT,stall,2.125000e-02,517,517,128,1.0000,41,0,41,5.500000e-02,2.5882,27.030300
ecg_108,ecg,128,20,PROPOSED,none,0.000000e+00,327,327,128,1.0000,0,0,0,0.000000e+00,0.0000,24.557804
ecg_108,ecg,128,20,SDT,unbounded,2.820000e-02,329,329,130,1.0156,0,0,0,0.000000e+00,0.0000,25.312483
ecg_108,ecg,128,20,SDT,fifo_drop,2.820000e-02,329,327,128,1.0000,2,2,0,0.000000e+00,0.0000,25.227086
ecg_108,ecg,128,20,SDT,stall,2.820000e-02,328,328,128,1.0000,28,0,28,5.666667e-02,2.0095,24.760521
ecg_108,ecg,256,2,PROPOSED,none,0.000000e+00,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,42.784954
ecg_108,ecg,256,2,SDT,unbounded,4.285714e-03,2257,2257,260,1.0156,0,0,0,0.000000e+00,0.0000,43.285786
ecg_108,ecg,256,2,SDT,fifo_drop,4.285714e-03,2257,2253,256,1.0000,4,4,0,0.000000e+00,0.0000,43.008814
ecg_108,ecg,256,2,SDT,stall,4.285714e-03,2253,2253,256,1.0000,6,0,6,1.250000e-02,2.9167,43.163377
ecg_108,ecg,256,5,PROPOSED,none,0.000000e+00,1055,1055,256,1.0000,0,0,0,0.000000e+00,0.0000,32.273413
ecg_108,ecg,256,5,SDT,unbounded,1.300000e-02,1056,1056,257,1.0039,0,0,0,0.000000e+00,0.0000,31.589299
ecg_108,ecg,256,5,SDT,fifo_drop,1.300000e-02,1056,1055,256,1.0000,1,1,0,0.000000e+00,0.0000,31.555331
ecg_108,ecg,256,5,SDT,stall,1.300000e-02,1055,1055,256,1.0000,1,0,1,2.833333e-02,2.1795,31.576504
ecg_108,ecg,256,10,PROPOSED,none,0.000000e+00,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,28.414157
ecg_108,ecg,256,10,SDT,unbounded,1.875000e-02,652,652,254,0.9922,0,0,0,0.000000e+00,0.0000,28.395220
ecg_108,ecg,256,10,SDT,fifo_drop,1.875000e-02,652,652,254,0.9922,0,0,0,0.000000e+00,0.0000,28.395220
ecg_108,ecg,256,10,SDT,stall,1.875000e-02,652,652,254,0.9922,0,0,0,0.000000e+00,0.0000,28.395220
ecg_108,ecg,256,20,PROPOSED,none,0.000000e+00,455,455,256,1.0000,0,0,0,0.000000e+00,0.0000,26.207279
ecg_108,ecg,256,20,SDT,unbounded,2.333333e-02,458,458,258,1.0078,0,0,0,0.000000e+00,0.0000,26.806075
ecg_108,ecg,256,20,SDT,fifo_drop,2.333333e-02,458,456,256,1.0000,2,2,0,0.000000e+00,0.0000,26.529128
ecg_108,ecg,256,20,SDT,stall,2.333333e-02,456,456,256,1.0000,34,0,34,2.600000e-02,1.1143,26.761957
ecg_108,ecg,512,2,PROPOSED,none,0.000000e+00,2511,2511,512,1.0000,0,0,0,0.000000e+00,0.0000,44.196862
ecg_108,ecg,512,2,SDT,unbounded,3.333333e-03,2546,2546,549,1.0723,0,0,0,0.000000e+00,0.0000,45.894361
ecg_108,ecg,512,2,SDT,fifo_drop,3.333333e-03,2546,2509,512,1.0000,37,37,0,0.000000e+00,0.0000,42.671480
ecg_108,ecg,512,2,SDT,stall,3.333333e-03,2509,2509,512,1.0000,55,0,55,3.000000e-02,9.0000,43.792200
ecg_108,ecg,512,5,PROPOSED,none,0.000000e+00,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,34.230641
ecg_108,ecg,512,5,SDT,unbounded,1.000000e-02,1308,1308,509,0.9941,0,0,0,0.000000e+00,0.0000,34.218809
ecg_108,ecg,512,5,SDT,fifo_drop,1.000000e-02,1308,1308,509,0.9941,0,0,0,0.000000e+00,0.0000,34.218809
ecg_108,ecg,512,5,SDT,stall,1.000000e-02,1308,1308,509,0.9941,0,0,0,0.000000e+00,0.0000,34.218809
ecg_108,ecg,512,10,PROPOSED,none,0.000000e+00,911,911,512,1.0000,0,0,0,0.000000e+00,0.0000,30.833163
ecg_108,ecg,512,10,SDT,unbounded,1.500000e-02,912,912,512,1.0000,0,0,0,0.000000e+00,0.0000,30.417543
ecg_108,ecg,512,10,SDT,fifo_drop,1.500000e-02,912,912,512,1.0000,0,0,0,0.000000e+00,0.0000,30.417543
ecg_108,ecg,512,10,SDT,stall,1.500000e-02,912,912,512,1.0000,0,0,0,0.000000e+00,0.0000,30.417543
ecg_108,ecg,512,20,PROPOSED,none,0.000000e+00,711,711,512,1.0000,0,0,0,0.000000e+00,0.0000,28.871207
ecg_108,ecg,512,20,SDT,unbounded,1.750000e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,28.931463
ecg_108,ecg,512,20,SDT,fifo_drop,1.750000e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,28.931463
ecg_108,ecg,512,20,SDT,stall,1.750000e-02,712,712,512,1.0000,0,0,0,0.000000e+00,0.0000,28.931463
ecg_109,ecg,64,2,PROPOSED,none,0.000000e+00,2063,2063,64,1.0000,0,0,0,0.000000e+00,0.0000,45.377801
ecg_109,ecg,64,2,SDT,unbounded,5.000000e-03,2085,2085,128,2.0000,0,0,0,0.000000e+00,0.0000,45.182712
ecg_109,ecg,64,2,SDT,fifo_drop,5.000000e-03,2085,2021,64,1.0000,64,64,0,0.000000e+00,0.0000,41.640207
ecg_109,ecg,64,2,SDT,stall,5.000000e-03,2021,2021,64,1.0000,96,0,96,4.000000e-02,8.0000,42.348178
ecg_109,ecg,64,5,PROPOSED,none,0.000000e+00,863,863,64,1.0000,0,0,0,0.000000e+00,0.0000,34.295745
ecg_109,ecg,64,5,SDT,unbounded,1.571429e-02,864,864,83,1.2969,0,0,0,0.000000e+00,0.0000,33.633627
ecg_109,ecg,64,5,SDT,fifo_drop,1.571429e-02,864,845,64,1.0000,19,19,0,0.000000e+00,0.0000,32.423102
ecg_109,ecg,64,5,SDT,stall,1.571429e-02,846,846,64,1.0000,63,0,63,1.000000e-01,6.3636,32.548149
ecg_109,ecg,64,10,PROPOSED,none,0.000000e+00,463,463,64,1.0000,0,0,0,0.000000e+00,0.0000,28.976763
ecg_109,ecg,64,10,SDT,unbounded,2.666667e-02,464,464,69,1.0781,0,0,0,0.000000e+00,0.0000,29.151236
ecg_109,ecg,64,10,SDT,fifo_drop,2.666667e-02,464,459,64,1.0000,5,5,0,0.000000e+00,0.0000,27.956318
ecg_109,ecg,64,10,SDT,stall,2.666667e-02,459,459,64,1.0000,27,0,27,7.785714e-02,2.9196,28.565078
ecg_109,ecg,64,20,PROPOSED,none,0.000000e+00,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,21.248386
ecg_109,ecg,64,20,SDT,unbounded,5.125000e-02,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,22.835951
ecg_109,ecg,64,20,SDT,fifo_drop,5.125000e-02,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,22.835951
ecg_109,ecg,64,20,SDT,stall,5.125000e-02,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,22.835951
ecg_109,ecg,128,2,PROPOSED,none,0.000000e+00,2127,2127,128,1.0000,0,0,0,0.000000e+00,0.0000,45.921106
ecg_109,ecg,128,2,SDT,unbounded,5.000000e-03,2131,2131,158,1.2344,0,0,0,0.000000e+00,0.0000,45.606009
ecg_109,ecg,128,2,SDT,fifo_drop,5.000000e-03,2131,2101,128,1.0000,30,30,0,0.000000e+00,0.0000,43.809567
ecg_109,ecg,128,2,SDT,stall,5.000000e-03,2101,2101,128,1.0000,40,0,40,4.000000e-02,8.0000,43.680016
ecg_109,ecg,128,5,PROPOSED,none,0.000000e+00,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,34.781593
ecg_109,ecg,128,5,SDT,unbounded,1.500000e-02,929,929,130,1.0156,0,0,0,0.000000e+00,0.0000,34.201282
ecg_109,ecg,128,5,SDT,fifo_drop,1.500000e-02,929,927,128,1.0000,2,2,0,0.000000e+00,0.0000,34.108582
ecg_109,ecg,128,5,SDT,stall,1.500000e-02,926,926,128,1.0000,2,0,2,2.500000e-02,1.6667,34.152304
ecg_109,ecg,128,10,PROPOSED,none,0.000000e+00,527,527,128,1.0000,0,0,0,0.000000e+00,0.0000,30.184582
ecg_109,ecg,128,10,SDT,unbounded,2.333333e-02,526,526,127,0.9922,0,0,0,0.000000e+00,0.0000,30.121969
ecg_109,ecg,128,10,SDT,fifo_drop,2.333333e-02,526,526,127,0.9922,0,0,0,0.000000e+00,0.0000,30.121969
ecg_109,ecg,128,10,SDT,stall,2.333333e-02,526,526,127,0.9922,0,0,0,0.000000e+00,0.0000,30.121969
ecg_109,ecg,128,20,PROPOSED,none,0.000000e+00,327,327,128,1.0000,0,0,0,0.000000e+00,0.0000,23.310689
ecg_109,ecg,128,20,SDT,unbounded,3.828947e-02,328,328,129,1.0078,0,0,0,0.000000e+00,0.0000,25.742634
ecg_109,ecg,128,20,SDT,fifo_drop,3.828947e-02,328,327,128,1.0000,1,1,0,0.000000e+00,0.0000,25.702587
ecg_109,ecg,128,20,SDT,stall,3.828947e-02,328,328,128,1.0000,8,0,8,2.975000e-02,0.7770,25.615922
ecg_109,ecg,256,2,PROPOSED,none,0.000000e+00,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,46.681715
ecg_109,ecg,256,2,SDT,unbounded,4.444444e-03,2254,2254,262,1.0234,0,0,0,0.000000e+00,0.0000,46.931258
ecg_109,ecg,256,2,SDT,fifo_drop,4.444444e-03,2254,2248,256,1.0000,6,6,0,0.000000e+00,0.0000,46.491242
ecg_109,ecg,256,2,SDT,stall,4.444444e-03,2248,2248,256,1.0000,12,0,12,2.500000e-02,5.6250,46.585166
ecg_109,ecg,256,5,PROPOSED,none,0.000000e+00,1055,1055,256,1.0000,0,0,0,0.000000e+00,0.0000,35.590775
ecg_109,ecg,256,5,SDT,unbounded,1.333333e-02,1056,1056,257,1.0039,0,0,0,0.000000e+00,0.0000,35.225502
ecg_109,ecg,256,5,SDT,fifo_drop,1.333333e-02,1056,1055,256,1.0000,1,1,0,0.000000e+00,0.0000,35.198864
ecg_109,ecg,256,5,SDT,stall,1.333333e-02,1055,1055,256,1.0000,1,0,1,1.333333e-02,1.0000,35.220315
ecg_109,ecg,256,10,PROPOSED,none,0.000000e+00,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,31.751709
ecg_109,ecg,256,10,SDT,unbounded,1.940000e-02,656,656,257,1.0039,0,0,0,0.000000e+00,0.0000,31.935651
ecg_109,ecg,256,10,SDT,fifo_drop,1.940000e-02,656,655,256,1.0000,1,1,0,0.000000e+00,0.0000,31.206834
ecg_109,ecg,256,10,SDT,stall,1.940000e-02,656,656,256,1.0000,14,0,14,2.250000e-02,1.1598,31.910288
ecg_109,ecg,256,20,PROPOSED,none,0.000000e+00,455,455,256,1.0000,0,0,0,0.000000e+00,0.0000,26.893779
ecg_109,ecg,256,20,SDT,unbounded,2.680851e-02,456,456,257,1.0039,0,0,0,0.000000e+00,0.0000,29.036161
ecg_109,ecg,256,20,SDT,fifo_drop,2.680851e-02,456,455,256,1.0000,1,1,0,0.000000e+00,0.0000,28.938288
ecg_109,ecg,256,20,SDT,stall,2.680851e-02,456,456,256,1.0000,16,0,16,3.450000e-02,1.2869,28.898017
ecg_109,ecg,512,2,PROPOSED,none,0.000000e+00,2511,2511,512,1.0000,0,0,0,0.000000e+00,0.0000,48.261611
ecg_109,ecg,512,2,SDT,unbounded,3.333333e-03,2571,2571,575,1.1230,0,0,0,0.000000e+00,0.0000,49.569932
ecg_109,ecg,512,2,SDT,fifo_drop,3.333333e-03,2571,2508,512,1.0000,63,63,0,0.000000e+00,0.0000,45.057745
ecg_109,ecg,512,2,SDT,stall,3.333333e-03,2508,2508,512,1.0000,116,0,116,2.500000e-02,7.5000,45.992388
ecg_109,ecg,512,5,PROPOSED,none,0.000000e+00,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,37.649961
ecg_109,ecg,512,5,SDT,unbounded,1.000000e-02,1319,1319,520,1.0156,0,0,0,0.000000e+00,0.0000,37.789979
ecg_109,ecg,512,5,SDT,fifo_drop,1.000000e-02,1319,1311,512,1.0000,8,8,0,0.000000e+00,0.0000,37.569359
ecg_109,ecg,512,5,SDT,stall,1.000000e-02,1311,1311,512,1.0000,20,0,20,2.833333e-02,2.8333,37.629119
ecg_109,ecg,512,10,PROPOSED,none,0.000000e+00,911,911,512,1.0000,0,0,0,0.000000e+00,0.0000,33.989157
ecg_109,ecg,512,10,SDT,unbounded,1.500000e-02,911,911,511,0.9980,0,0,0,0.000000e+00,0.0000,34.020940
ecg_109,ecg,512,10,SDT,fifo_drop,1.500000e-02,911,911,511,0.9980,0,0,0,0.000000e+00,0.0000,34.020940
ecg_109,ecg,512,10,SDT,stall,1.500000e-02,911,911,511,0.9980,0,0,0,0.000000e+00,0.0000,34.020940
ecg_109,ecg,512,20,PROPOSED,none,0.000000e+00,711,711,512,1.0000,0,0,0,0.000000e+00,0.0000,31.446819
ecg_109,ecg,512,20,SDT,unbounded,1.850000e-02,710,710,510,0.9961,0,0,0,0.000000e+00,0.0000,32.358711
ecg_109,ecg,512,20,SDT,fifo_drop,1.850000e-02,710,710,510,0.9961,0,0,0,0.000000e+00,0.0000,32.358711
ecg_109,ecg,512,20,SDT,stall,1.850000e-02,710,710,510,0.9961,0,0,0,0.000000e+00,0.0000,32.358711
ecg_112,ecg,64,2,PROPOSED,none,0.000000e+00,2063,2063,64,1.0000,0,0,0,0.000000e+00,0.0000,52.534124
ecg_112,ecg,64,2,SDT,unbounded,3.750000e-03,2067,2067,79,1.2344,0,0,0,0.000000e+00,0.0000,51.932089
ecg_112,ecg,64,2,SDT,fifo_drop,3.750000e-03,2067,2052,64,1.0000,15,15,0,0.000000e+00,0.0000,51.380654
ecg_112,ecg,64,2,SDT,stall,3.750000e-03,2053,2053,64,1.0000,18,0,18,3.750000e-02,10.0000,51.047764
ecg_112,ecg,64,5,PROPOSED,none,0.000000e+00,863,863,64,1.0000,0,0,0,0.000000e+00,0.0000,42.760343
ecg_112,ecg,64,5,SDT,unbounded,1.000000e-02,862,862,65,1.0156,0,0,0,0.000000e+00,0.0000,41.737615
ecg_112,ecg,64,5,SDT,fifo_drop,1.000000e-02,862,861,64,1.0000,1,1,0,0.000000e+00,0.0000,41.725265
ecg_112,ecg,64,5,SDT,stall,1.000000e-02,861,861,64,1.0000,2,0,2,1.750000e-02,1.7500,41.737176
ecg_112,ecg,64,10,PROPOSED,none,0.000000e+00,463,463,64,1.0000,0,0,0,0.000000e+00,0.0000,36.463090
ecg_112,ecg,64,10,SDT,unbounded,1.954545e-02,465,465,69,1.0781,0,0,0,0.000000e+00,0.0000,36.161125
ecg_112,ecg,64,10,SDT,fifo_drop,1.954545e-02,465,460,64,1.0000,5,5,0,0.000000e+00,0.0000,35.204805
ecg_112,ecg,64,10,SDT,stall,1.954545e-02,460,460,64,1.0000,25,0,25,9.400000e-02,4.8093,34.328632
ecg_112,ecg,64,20,PROPOSED,none,0.000000e+00,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,32.174220
ecg_112,ecg,64,20,SDT,unbounded,3.050000e-02,264,264,66,1.0312,0,0,0,0.000000e+00,0.0000,31.823065
ecg_112,ecg,64,20,SDT,fifo_drop,3.050000e-02,264,262,64,1.0000,2,2,0,0.000000e+00,0.0000,31.707189
ecg_112,ecg,64,20,SDT,stall,3.050000e-02,263,263,64,1.0000,37,0,37,2.888889e-02,0.9472,31.729114
ecg_112,ecg,128,2,PROPOSED,none,0.000000e+00,2127,2127,128,1.0000,0,0,0,0.000000e+00,0.0000,52.894463
ecg_112,ecg,128,2,SDT,unbounded,3.333333e-03,2129,2129,136,1.0625,0,0,0,0.000000e+00,0.0000,52.364818
ecg_112,ecg,128,2,SDT,fifo_drop,3.333333e-03,2129,2121,128,1.0000,8,8,0,0.000000e+00,0.0000,51.397934
ecg_112,ecg,128,2,SDT,stall,3.333333e-03,2122,2122,128,1.0000,10,0,10,2.500000e-02,7.5000,51.884755
ecg_112,ecg,128,5,PROPOSED,none,0.000000e+00,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,43.229234
ecg_112,ecg,128,5,SDT,unbounded,9.705882e-03,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,42.603672
ecg_112,ecg,128,5,SDT,fifo_drop,9.705882e-03,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,42.603672
ecg_112,ecg,128,5,SDT,stall,9.705882e-03,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,42.603672
ecg_112,ecg,128,10,PROPOSED,none,0.000000e+00,527,527,128,1.0000,0,0,0,0.000000e+00,0.0000,37.194794
ecg_112,ecg,128,10,SDT,unbounded,1.750000e-02,525,525,126,0.9844,0,0,0,0.000000e+00,0.0000,36.964369
ecg_112,ecg,128,10,SDT,fifo_drop,1.750000e-02,525,525,126,0.9844,0,0,0,0.000000e+00,0.0000,36.964369
ecg_112,ecg,128,10,SDT,stall,1.750000e-02,525,525,126,0.9844,0,0,0,0.000000e+00,0.0000,36.964369
