signal,domain,mode,beta,buffer_size,overload,retained,expected,CR,snr_db,mse,max_error,snr_saturated,spectral_correlation
ecg_100,ecg,SPAN,1.5000,256,2,1255,1255,1.5936,45.22899370,3.887326e-06,0.00875000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,256,2,1255,1255,1.5936,44.02594714,5.128090e-06,0.01000000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,256,3,922,922,2.1692,40.27705115,1.215753e-05,0.01428571,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,256,3,922,922,2.1692,39.82289698,1.349773e-05,0.02000000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,256,3,922,922,2.1692,40.27705115,1.215753e-05,0.01428571,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,256,3,922,922,2.1692,40.15983338,1.249013e-05,0.01833333,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,256,3,922,922,2.1692,40.19801340,1.238081e-05,0.01833333,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,256,3,922,922,2.1692,39.90324743,1.325030e-05,0.01750000,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,256,3,922,922,2.1692,39.82289698,1.349773e-05,0.02000000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,256,3,922,922,2.1692,39.53601699,1.441945e-05,0.02250000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,256,3,922,922,2.1692,39.25742958,1.537473e-05,0.02500000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,256,3,922,922,2.1692,38.48610707,1.836283e-05,0.03250000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,256,5,655,655,3.0534,35.36898456,3.764020e-05,0.02333333,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,256,5,655,655,3.0534,34.49969158,4.598130e-05,0.04625000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,256,5,655,655,3.0534,35.36898456,3.764020e-05,0.02333333,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,256,5,655,655,3.0534,35.20289819,3.910755e-05,0.02750000,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,256,5,655,655,3.0534,35.04621904,4.054418e-05,0.03333333,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,256,5,655,655,3.0534,34.71473782,4.375993e-05,0.02750000,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,256,5,655,655,3.0534,34.49969158,4.598130e-05,0.04625000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,256,5,655,655,3.0534,34.37209486,4.735228e-05,0.04750000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,256,5,655,655,3.0534,33.76341210,5.447650e-05,0.06000000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,256,5,655,655,3.0534,32.07574646,8.034812e-05,0.08750000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,256,10,455,455,4.3956,32.69891692,6.960792e-05,0.03500000,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,256,10,455,455,4.3956,31.77163862,8.617604e-05,0.06000000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,256,10,455,455,4.3956,32.69891692,6.960792e-05,0.03500000,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,256,10,455,455,4.3956,32.34031816,7.559944e-05,0.04000000,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,256,10,455,455,4.3956,32.38659700,7.479812e-05,0.04000000,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,256,10,455,455,4.3956,32.06409120,8.056404e-05,0.05166667,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,256,10,455,455,4.3956,31.77163862,8.617604e-05,0.06000000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,256,10,455,455,4.3956,30.95937708,1.038993e-04,0.07000000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,256,10,455,455,4.3956,30.41612602,1.177437e-04,0.10250000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,256,10,455,455,4.3956,29.39308303,1.490191e-04,0.11000000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,256,20,355,355,5.6338,30.41853110,1.176785e-04,0.05545455,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,256,20,355,355,5.6338,30.65009733,1.115683e-04,0.06250000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,256,20,355,355,5.6338,30.41853110,1.176785e-04,0.05545455,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,256,20,355,355,5.6338,30.94601730,1.042194e-04,0.05545455,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,256,20,355,355,5.6338,31.05002315,1.017532e-04,0.04888889,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,256,20,355,355,5.6338,31.00391015,1.028394e-04,0.05166667,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,256,20,355,355,5.6338,30.65009733,1.115683e-04,0.06250000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,256,20,355,355,5.6338,29.66839027,1.398657e-04,0.08750000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,256,20,355,355,5.6338,29.22679227,1.548357e-04,0.11000000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,256,20,355,355,5.6338,28.67846323,1.756726e-04,0.13250000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,256,50,295,295,6.7797,28.19566145,1.963289e-04,0.09114286,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,256,50,295,295,6.7797,29.44366855,1.472935e-04,0.07850000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,256,50,295,295,6.7797,28.19566145,1.963289e-04,0.09114286,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,256,50,295,295,6.7797,29.90328180,1.325019e-04,0.05968750,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,256,50,295,295,6.7797,29.83270834,1.346727e-04,0.06000000,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,256,50,295,295,6.7797,29.82230194,1.349958e-04,0.06000000,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,256,50,295,295,6.7797,29.44366855,1.472935e-04,0.07850000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,256,50,295,295,6.7797,28.66367226,1.762719e-04,0.10250000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,256,50,295,295,6.7797,28.23476880,1.945689e-04,0.11000000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,256,50,295,295,6.7797,27.05096367,2.555371e-04,0.15611111,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,256,100,275,275,7.2727,26.74100895,2.744413e-04,0.09114286,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,256,100,275,275,7.2727,28.58375186,1.795458e-04,0.08500000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,256,100,275,275,7.2727,26.74100895,2.744413e-04,0.09114286,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,256,100,275,275,7.2727,28.37984166,1.881769e-04,0.08638889,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,256,100,275,275,7.2727,29.36613339,1.499467e-04,0.06647059,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,256,100,275,275,7.2727,28.94261485,1.653061e-04,0.08272727,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,256,100,275,275,7.2727,28.58375186,1.795458e-04,0.08500000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,256,100,275,275,7.2727,28.29637943,1.918282e-04,0.10250000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,256,100,275,275,7.2727,27.94422131,2.080311e-04,0.11000000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,256,100,275,275,7.2727,26.24383350,3.077280e-04,0.16000000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,512,2,1511,1511,1.3236,50.17368913,1.245035e-06,0.00500000,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,512,2,1511,1511,1.3236,49.96986088,1.304861e-06,0.00500000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,512,2,1511,1511,1.3236,50.17368913,1.245035e-06,0.00500000,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,512,2,1511,1511,1.3236,50.33029970,1.200937e-06,0.00500000,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,512,2,1511,1511,1.3236,50.30775646,1.207187e-06,0.00500000,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,512,2,1511,1511,1.3236,50.29927049,1.209549e-06,0.00500000,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,512,2,1511,1511,1.3236,49.96986088,1.304861e-06,0.00500000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,512,2,1511,1511,1.3236,49.34153035,1.507986e-06,0.00500000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,512,2,1511,1511,1.3236,49.34153035,1.507986e-06,0.00500000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,512,2,1511,1511,1.3236,49.16228314,1.571528e-06,0.00750000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,512,3,1178,1178,1.6978,44.27919304,4.837612e-06,0.00833333,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,512,3,1178,1178,1.6978,43.95889245,5.207882e-06,0.01000000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,512,3,1178,1178,1.6978,44.27919304,4.837612e-06,0.00833333,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,512,3,1178,1178,1.6978,44.43385288,4.668368e-06,0.00833333,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,512,3,1178,1178,1.6978,44.37380101,4.733368e-06,0.00833333,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,512,3,1178,1178,1.6978,44.23704330,4.884792e-06,0.01000000,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,512,3,1178,1178,1.6978,43.95889245,5.207882e-06,0.01000000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,512,3,1178,1178,1.6978,43.57252635,5.692431e-06,0.01100000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,512,3,1178,1178,1.6978,43.54927684,5.722986e-06,0.01100000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,512,3,1178,1178,1.6978,43.14706006,6.278333e-06,0.01500000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,512,5,911,911,2.1954,40.07064069,1.274930e-05,0.01400000,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,512,5,911,911,2.1954,39.89413461,1.327813e-05,0.01750000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,512,5,911,911,2.1954,40.07064069,1.274930e-05,0.01400000,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,512,5,911,911,2.1954,40.06247506,1.277329e-05,0.01400000,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,512,5,911,911,2.1954,40.08512410,1.270685e-05,0.01500000,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,512,5,911,911,2.1954,40.07345835,1.274103e-05,0.01500000,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,512,5,911,911,2.1954,39.89413461,1.327813e-05,0.01750000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,512,5,911,911,2.1954,39.73737228,1.376617e-05,0.02000000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,512,5,911,911,2.1954,39.15167247,1.575372e-05,0.02500000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,512,5,911,911,2.1954,38.49231983,1.833658e-05,0.03250000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,512,10,711,711,2.8129,36.66530758,2.792670e-05,0.02700000,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,512,10,711,711,2.8129,36.43333530,2.945892e-05,0.03000000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,512,10,711,711,2.8129,36.66530758,2.792670e-05,0.02700000,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,512,10,711,711,2.8129,36.84188478,2.681402e-05,0.02192308,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,512,10,711,711,2.8129,36.89868169,2.646563e-05,0.02300000,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,512,10,711,711,2.8129,36.55935808,2.861637e-05,0.02500000,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,512,10,711,711,2.8129,36.43333530,2.945892e-05,0.03000000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,512,10,711,711,2.8129,36.29398228,3.041951e-05,0.03500000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,512,10,711,711,2.8129,35.68315096,3.501348e-05,0.04666667,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,512,10,711,711,2.8129,33.89283543,5.287700e-05,0.06750000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,512,20,611,611,3.2733,35.02732048,4.072099e-05,0.02700000,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,512,20,611,611,3.2733,34.97762133,4.118966e-05,0.03500000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,512,20,611,611,3.2733,35.02732048,4.072099e-05,0.02700000,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,512,20,611,611,3.2733,35.21852163,3.896711e-05,0.02961538,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,512,20,611,611,3.2733,35.36847558,3.764461e-05,0.02333333,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,512,20,611,611,3.2733,35.14786314,3.960628e-05,0.03000000,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,512,20,611,611,3.2733,34.97762133,4.118966e-05,0.03500000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,512,20,611,611,3.2733,34.41833549,4.685078e-05,0.04750000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,512,20,611,611,3.2733,33.96618644,5.199143e-05,0.05750000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,512,20,611,611,3.2733,32.67816714,6.994129e-05,0.07750000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,512,50,551,551,3.6298,33.21902263,6.175159e-05,0.05559524,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,512,50,551,551,3.6298,33.75188785,5.462124e-05,0.04888889,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,512,50,551,551,3.6298,33.21902263,6.175159e-05,0.05559524,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,512,50,551,551,3.6298,34.20864398,4.916839e-05,0.02750000,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,512,50,551,551,3.6298,34.05915782,5.089025e-05,0.03588235,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,512,50,551,551,3.6298,34.09361675,5.048806e-05,0.04888889,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,512,50,551,551,3.6298,33.75188785,5.462124e-05,0.04888889,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,512,50,551,551,3.6298,33.20455958,6.195758e-05,0.05000000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,512,50,551,551,3.6298,32.72335811,6.921729e-05,0.06250000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,512,50,551,551,3.6298,31.48942673,9.196185e-05,0.08750000,0,-1.00000000
ecg_100,ecg,REF_INTERP_ERROR,-1.0000,512,100,531,531,3.7665,32.21066018,7.789048e-05,0.06295455,0,-1.00000000
ecg_100,ecg,REF_VW_AREA,-1.0000,512,100,531,531,3.7665,33.69801259,5.530305e-05,0.04625000,0,-1.00000000
ecg_100,ecg,SPAN,0.0000,512,100,531,531,3.7665,32.21066018,7.789048e-05,0.06295455,0,-1.00000000
ecg_100,ecg,SPAN,0.2500,512,100,531,531,3.7665,34.15180514,4.981612e-05,0.02750000,0,-1.00000000
ecg_100,ecg,SPAN,0.5000,512,100,531,531,3.7665,33.77710452,5.430501e-05,0.04888889,0,-1.00000000
ecg_100,ecg,SPAN,0.7500,512,100,531,531,3.7665,33.90606074,5.271622e-05,0.04888889,0,-1.00000000
ecg_100,ecg,SPAN,1.0000,512,100,531,531,3.7665,33.69801259,5.530305e-05,0.04625000,0,-1.00000000
ecg_100,ecg,SPAN,1.2500,512,100,531,531,3.7665,33.06456142,6.398737e-05,0.05000000,0,-1.00000000
ecg_100,ecg,SPAN,1.5000,512,100,531,531,3.7665,32.64005936,7.055770e-05,0.06250000,0,-1.00000000
ecg_100,ecg,SPAN,2.0000,512,100,531,531,3.7665,30.97677109,1.034840e-04,0.10250000,0,-1.00000000
ecg_101,ecg,REF_INTERP_ERROR,-1.0000,32,2,1031,1031,1.9399,43.65741780,5.861974e-06,0.01100000,0,-1.00000000
ecg_101,ecg,REF_VW_AREA,-1.0000,32,2,1031,1031,1.9399,42.98934661,6.836771e-06,0.01500000,0,-1.00000000
ecg_101,ecg,SPAN,0.0000,32,2,1031,1031,1.9399,43.65741780,5.861974e-06,0.01100000,0,-1.00000000
ecg_101,ecg,SPAN,0.2500,32,2,1031,1031,1.9399,43.63171068,5.896776e-06,0.01250000,0,-1.00000000
ecg_101,ecg,SPAN,0.5000,32,2,1031,1031,1.9399,43.50132323,6.076498e-06,0.01500000,0,-1.00000000
ecg_101,ecg,SPAN,0.7500,32,2,1031,1031,1.9399,43.28154714,6.391915e-06,0.01500000,0,-1.00000000
ecg_101,ecg,SPAN,1.0000,32,2,1031,1031,1.9399,42.98934661,6.836771e-06,0.01500000,0,-1.00000000
ecg_101,ecg,SPAN,1.2500,32,2,1031,1031,1.9399,42.70710779,7.295833e-06,0.01500000,0,-1.00000000
ecg_101,ecg,SPAN,1.5000,32,2,1031,1031,1.9399,42.52504080,7.608194e-06,0.01500000,0,-1.00000000
ecg_101,ecg,SPAN,2.0000,32,2,1031,1031,1.9399,41.52001671,9.589236e-06,0.02750000,0,-1.00000000
ecg_101,ecg,REF_INTERP_ERROR,-1.0000,32,3,698,698,2.8653,37.72728393,2.296452e-05,0.02500000,0,-1.00000000
ecg_101,ecg,REF_VW_AREA,-1.0000,32,3,698,698,2.8653,36.73515558,2.885826e-05,0.04250000,0,-1.00000000
ecg_101,ecg,SPAN,0.0000,32,3,698,698,2.8653,37.72728393,2.296452e-05,0.02500000,0,-1.00000000
ecg_101,ecg,SPAN,0.2500,32,3,698,698,2.8653,37.70692670,2.307241e-05,0.02500000,0,-1.00000000
ecg_101,ecg,SPAN,0.5000,32,3,698,698,2.8653,37.40286995,2.474564e-05,0.03000000,0,-1.00000000
ecg_101,ecg,SPAN,0.7500,32,3,698,698,2.8653,36.98166434,2.726586e-05,0.03000000,0,-1.00000000
ecg_101,ecg,SPAN,1.0000,32,3,698,698,2.8653,36.73515558,2.885826e-05,0.04250000,0,-1.00000000
ecg_101,ecg,SPAN,1.2500,32,3,698,698,2.8653,36.34729507,3.155413e-05,0.04250000,0,-1.00000000
ecg_101,ecg,SPAN,1.5000,32,3,698,698,2.8653,35.95319024,3.455148e-05,0.04750000,0,-1.00000000
ecg_101,ecg,SPAN,2.0000,32,3,698,698,2.8653,35.04382861,4.259934e-05,0.05500000,0,-1.00000000
ecg_101,ecg,REF_INTERP_ERROR,-1.0000,32,5,431,431,4.6404,32.24308213,8.118531e-05,0.03625000,0,-1.00000000
ecg_101,ecg,REF_VW_AREA,-1.0000,32,5,431,431,4.6404,31.56699684,9.486063e-05,0.06000000,0,-1.00000000
ecg_101,ecg,SPAN,0.0000,32,5,431,431,4.6404,32.24308213,8.118531e-05,0.03625000,0,-1.00000000
ecg_101,ecg,SPAN,0.2500,32,5,431,431,4.6404,31.96161571,8.662118e-05,0.03833333,0,-1.00000000
ecg_101,ecg,SPAN,0.5000,32,5,431,431,4.6404,31.99060500,8.604491e-05,0.03625000,0,-1.00000000
ecg_101,ecg,SPAN,0.7500,32,5,431,431,4.6404,31.88800189,8.810194e-05,0.04750000,0,-1.00000000
ecg_101,ecg,SPAN,1.0000,32,5,431,431,4.6404,31.56699684,9.486063e-05,0.06000000,0,-1.00000000
ecg_101,ecg,SPAN,1.2500,32,5,431,431,4.6404,30.84631824,1.119835e-04,0.08500000,0,-1.00000000
ecg_101,ecg,SPAN,1.5000,32,5,431,431,4.6404,30.20941091,1.296715e-04,0.09000000,0,-1.00000000
ecg_101,ecg,SPAN,2.0000,32,5,431,431,4.6404,29.44959607,1.544636e-04,0.10250000,0,-1.00000000
ecg_101,ecg,REF_INTERP_ERROR,-1.0000,32,10,231,231,8.6580,28.95511856,1.730907e-04,0.04750000,0,-1.00000000
ecg_101,ecg,REF_VW_AREA,-1.0000,32,10,231,231,8.6580,27.87565019,2.219324e-04,0.10250000,0,-1.00000000
ecg_101,ecg,SPAN,0.0000,32,10,231,231,8.6580,28.95511856,1.730907e-04,0.04750000,0,-1.00000000
ecg_101,ecg,SPAN,0.2500,32,10,231,231,8.6580,29.23481882,1.622945e-04,0.04681818,0,-1.00000000
ecg_101,ecg,SPAN,0.5000,32,10,231,231,8.6580,28.39104899,1.970973e-04,0.09625000,0,-1.00000000
ecg_101,ecg,SPAN,0.7500,32,10,231,231,8.6580,28.50251912,1.921028e-04,0.09000000,0,-1.00000000
ecg_101,ecg,SPAN,1.0000,32,10,231,231,8.6580,27.87565019,2.219324e-04,0.10250000,0,-1.00000000
ecg_101,ecg,SPAN,1.2500,32,10,231,231,8.6580,27.53169300,2.402240e-04,0.11500000,0,-1.00000000
ecg_101,ecg,SPAN,1.5000,32,10,231,231,8.6580,26.82399482,2.827393e-04,0.14700000,0,-1.00000000
ecg_101,ecg,SPAN,2.0000,32,10,231,231,8.6580,24.89815575,4.405245e-04,0.23666667,0,-1.00000000
ecg_101,ecg,REF_INTERP_ERROR,-1.0000,32,20,131,131,15.2672,24.46010283,4.872764e-04,0.12552632,0,-1.00000000
ecg_101,ecg,REF_VW_AREA,-1.0000,32,20,131,131,15.2672,21.73403974,9.128128e-04,0.40571429,0,-1.00000000
ecg_101,ecg,SPAN,0.0000,32,20,131,131,15.2672,24.46010283,4.872764e-04,0.12552632,0,-1.00000000
ecg_101,ecg,SPAN,0.2500,32,20,131,131,15.2672,25.51207277,3.824533e-04,0.10695652,0,-1.00000000
ecg_101,ecg,SPAN,0.5000,32,20,131,131,15.2672,25.29347583,4.021963e-04,0.11500000,0,-1.00000000
ecg_101,ecg,SPAN,0.7500,32,20,131,131,15.2672,22.92843689,6.933332e-04,0.36642857,0,-1.00000000
ecg_101,ecg,SPAN,1.0000,32,20,131,131,15.2672,21.73403974,9.128128e-04,0.40571429,0,-1.00000000
ecg_101,ecg,SPAN,1.2500,32,20,131,131,15.2672,22.47309200,7.699747e-04,0.28785714,0,-1.00000000
ecg_101,ecg,SPAN,1.5000,32,20,131,131,15.2672,21.31905823,1.004338e-03,0.36642857,0,-1.00000000
ecg_101,ecg,SPAN,2.0000,32,20,131,131,15.2672,19.54813313,1.509984e-03,0.42800000,0,-1.00000000
ecg_101,ecg,REF_INTERP_ERROR,-1.0000,32,50,71,71,28.1690,16.55316650,3.009325e-03,0.23500000,0,-1.00000000
ecg_101,ecg,REF_VW_AREA,-1.0000,32,50,71,71,28.1690,9.07300480,1.684555e-02,1.01833333,0,-1.00000000
ecg_101,ecg,SPAN,0.0000,32,50,71,71,28.1690,16.55316650,3.009325e-03,0.23500000,0,-1.00000000
ecg_101,ecg,SPAN,0.2500,32,50,71,71,28.1690,11.50882372,9.613982e-03,0.96405405,0,-1.00000000
ecg_101,ecg,SPAN,0.5000,32,50,71,71,28.1690,11.49589582,9.642643e-03,1.01833333,0,-1.00000000
ecg_101,ecg,SPAN,0.7500,32,50,71,71,28.1690,9.60195800,1.491385e-02,1.00500000,0,-1.00000000
ecg_101,ecg,SPAN,1.0000,32,50,71,71,28.1690,9.07300480,1.684555e-02,1.01833333,0,-1.00000000
ecg_101,ecg,SPAN,1.2500,32,50,71,71,28.1690,9.73050358,1.447889e-02,1.24700000,0,-1.00000000
ecg_101,ecg,SPAN,1.5000,32,50,71,71,28.1690,9.36058060,1.576622e-02,1.00500000,0,-1.00000000
ecg_101,ecg,SPAN,2.0000,32,50,71,71,28.1690,8.92120829,1.744475e-02,1.49740000,0,-1.00000000
ecg_101,ecg,REF_INTERP_ERROR,-1.0000,32,100,51,51,39.2157,10.89822313,1.106530e-02,0.35426829,0,-1.00000000
ecg_101,ecg,REF_VW_AREA,-1.0000,32,100,51,51,39.2157,3.72955085,5.765415e-02,1.21825581,0,-1.00000000
ecg_101,ecg,SPAN,0.0000,32,100,51,51,39.2157,10.89822313,1.106530e-02,0.35426829,0,-1.00000000
ecg_101,ecg,SPAN,0.2500,32,100,51,51,39.2157,5.92031441,3.481403e-02,1.21844828,0,-1.00000000
ecg_101,ecg,SPAN,0.5000,32,100,51,51,39.2157,5.43551904,3.892546e-02,1.21844828,0,-1.00000000
ecg_101,ecg,SPAN,0.7500,32,100,51,51,39.2157,5.84950355,3.538631e-02,1.21825581,0,-1.00000000
ecg_101,ecg,SPAN,1.0000,32,100,51,51,39.2157,3.72955085,5.765415e-02,1.21825581,0,-1.00000000
ecg_101,ecg,SPAN,1.2500,32,100,51,51,39.2157,7.13628603,2.631220e-02,1.52434211,0,-1.00000000
ecg_101,ecg,SPAN,1.5000,32,100,51,51,39.2157,6.12589618,3.320443e-02,1.52692308,0,-1.00000000
ecg_101,ecg,SPAN,2.0000,32,100,51,51,39.2157,7.44972281,2.448011e-02,1.52972973,0,-1.00000000
ecg_101,ecg,REF_INTERP_ERROR,-1.0000,64,2,1063,1063,1.8815,44.17449389,5.203988e-06,0.00875000,0,-1.00000000
ecg_101,ecg,REF_VW_AREA,-1.0000,64,2,1063,1063,1.8815,43.54647836,6.013646e-06,0.01000000,0,-1.00000000
ecg_101,ecg,SPAN,0.0000,64,2,1063,1063,1.8815,44.17449389,5.203988e-06,0.00875000,0,-1.00000000
ecg_101,ecg,SPAN,0.2500,64,2,1063,1063,1.8815,44.13030373,5.257210e-06,0.01062500,0,-1.00000000
ecg_101,ecg,SPAN,0.5000,64,2,1063,1063,1.8815,44.15623945,5.225908e-06,0.00916667,0,-1.00000000
ecg_101,ecg,SPAN,0.7500,64,2,1063,1063,1.8815,44.00362302,5.412817e-06,0.01000000,0,-1.00000000
ecg_101,ecg,SPAN,1.0000,64,2,1063,1063,1.8815,43.54647836,6.013646e-06,0.01000000,0,-1.00000000
ecg_101,ecg,SPAN,1.2500,64,2,1063,1063,1.8815,43.13481576,6.611562e-06,0.01000000,0,-1.00000000
ecg_101,ecg,SPAN,1.5000,64,2,1063,1063,1.8815,43.07602861,6.701667e-06,0.01250000,0,-1.00000000
ecg_101,ecg,SPAN,2.0000,64,2,1063,1063,1.8815,42.43017408,7.776215e-06,0.01333333,0,-1.00000000
ecg_101,ecg,REF_INTERP_ERROR,-1.0000,64,3,730,730,2.7397,38.48596515,1.928365e-05,0.01750000,0,-1.00000000
ecg_101,ecg,REF_VW_AREA,-1.0000,64,3,730,730,2.7397,37.48196816,2.429903e-05,0.03250000,0,-1.00000000
ecg_101,ecg,SPAN,0.0000,64,3,730,730,2.7397,38.48596515,1.928365e-05,0.01750000,0,-1.00000000
ecg_101,ecg,SPAN,0.2500,64,3,730,730,2.7397,38.48023194,1.930912e-05,0.01750000,0,-1.00000000
ecg_101,ecg,SPAN,0.5000,64,3,730,730,2.7397,38.13929647,2.088604e-05,0.02750000,0,-1.00000000
ecg_101,ecg,SPAN,0.7500,64,3,730,730,2.7397,37.93101980,2.191208e-05,0.02750000,0,-1.00000000
