signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,degenerate,snr_saturated,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_205,ecg,RDP_OFFLINE,64,3,3,46.5598,4.243869e-06,0.0000,0.9868,1029,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LTTB_OFFLINE,64,3,3,35.8792,4.963906e-05,0.0000,0.9536,1029,0,0,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_205,ecg,DROP,64,3,4,31.7724,1.277920e-04,0.0004,0.8956,1036,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,RANDOM_DROP,64,3,4,25.1448,5.878414e-04,0.0103,0.8679,1022,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,DROP_MIDDLE,64,3,4,32.6299,1.048958e-04,0.0023,0.9085,1037,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,DROP_LOW_VARIANCE,64,3,4,35.9882,4.840903e-05,0.0031,0.8719,1030,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,ADAPTIVE,64,3,4,35.4166,5.521875e-05,0.2265,0.9245,845,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LEGACY_IMPORTANCE,64,3,4,38.0693,2.997886e-05,0.0042,0.9267,1030,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_FIRST_ORDER,64,3,4,37.9128,3.107895e-05,0.0048,0.9270,1031,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_WINDOWED_ENERGY,64,3,4,35.5252,5.385483e-05,0.0039,0.8945,1030,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_COMPOSITE,64,3,4,37.8468,3.155441e-05,0.0081,0.9250,1019,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_ADAPTIVE,64,3,4,37.9427,3.086521e-05,0.0081,0.9189,1026,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_ERROR,64,3,4,45.9704,4.860704e-06,0.0079,0.9841,1032,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_COMPOSITE,64,3,4,45.8190,5.033175e-06,0.0029,0.9843,1026,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_VW_AREA,64,3,4,45.2846,5.692232e-06,0.0025,0.9785,1026,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,RDP_OFFLINE,64,3,4,46.5311,4.271994e-06,0.0000,0.9868,1032,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LTTB_OFFLINE,64,3,4,35.9772,4.853160e-05,0.0000,0.9550,1032,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,DROP,64,4,0,28.1640,2.933182e-04,0.0020,0.8696,1227,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,RANDOM_DROP,64,4,0,19.2813,2.267834e-03,0.0073,0.8271,1221,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,DROP_MIDDLE,64,4,0,29.1345,2.345826e-04,0.0018,0.8808,1230,0,0,0.9412,1.0000,0.8889,2.7778,-1.0000
ecg_205,ecg,DROP_LOW_VARIANCE,64,4,0,33.4682,8.648168e-05,0.0076,0.8290,1221,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,ADAPTIVE,64,4,0,31.5155,1.355799e-04,0.1857,0.8940,1031,0,0,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_205,ecg,LEGACY_IMPORTANCE,64,4,0,35.0347,6.029386e-05,0.0011,0.8965,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_FIRST_ORDER,64,4,0,34.9743,6.113774e-05,0.0484,0.8965,1218,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_WINDOWED_ENERGY,64,4,0,32.7893,1.011149e-04,0.0236,0.8587,1223,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_COMPOSITE,64,4,0,35.2100,5.790897e-05,0.0030,0.8900,1228,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_ADAPTIVE,64,4,0,35.8402,5.008685e-05,0.0508,0.8923,1219,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_ERROR,64,4,0,43.1694,9.264122e-06,0.0031,0.9706,1228,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_COMPOSITE,64,4,0,43.1433,9.320043e-06,0.0601,0.9675,1223,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_VW_AREA,64,4,0,42.6574,1.042323e-05,0.0024,0.9561,1219,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,RDP_OFFLINE,64,4,0,44.0176,7.620570e-06,0.0000,0.9743,1228,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LTTB_OFFLINE,64,4,0,33.5171,8.551344e-05,0.0000,0.9457,1228,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,DROP,64,4,1,29.2756,2.270826e-04,0.0013,0.8719,1216,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,RANDOM_DROP,64,4,1,20.1690,1.848612e-03,0.0078,0.8299,1219,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,DROP_MIDDLE,64,4,1,29.7122,2.053655e-04,0.0037,0.8691,1224,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,DROP_LOW_VARIANCE,64,4,1,33.4489,8.686658e-05,0.0051,0.8302,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,ADAPTIVE,64,4,1,35.0045,6.071458e-05,0.2509,0.9175,952,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,LEGACY_IMPORTANCE,64,4,1,34.8429,6.301575e-05,0.0183,0.8973,1223,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_FIRST_ORDER,64,4,1,34.7807,6.392547e-05,0.0228,0.8942,1228,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,IMP_WINDOWED_ENERGY,64,4,1,33.4119,8.761082e-05,0.0036,0.8573,1225,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_COMPOSITE,64,4,1,35.4346,5.499022e-05,0.0020,0.8920,1223,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_ADAPTIVE,64,4,1,35.8288,5.021848e-05,0.0030,0.8844,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_ERROR,64,4,1,43.2730,9.045781e-06,0.0038,0.9701,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_COMPOSITE,64,4,1,43.1111,9.389219e-06,0.0031,0.9684,1229,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_VW_AREA,64,4,1,42.7845,1.012269e-05,0.0223,0.9569,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,RDP_OFFLINE,64,4,1,44.0475,7.568140e-06,0.0000,0.9743,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LTTB_OFFLINE,64,4,1,34.0884,7.497319e-05,0.0000,0.9387,1224,0,0,0.9412,1.0000,0.8889,0.6944,-1.0000
ecg_205,ecg,DROP,64,4,2,28.7391,2.569410e-04,0.0015,0.8665,1228,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,RANDOM_DROP,64,4,2,21.3827,1.397892e-03,0.0074,0.8366,1218,0,0,0.9412,1.0000,0.8889,2.7778,-1.0000
ecg_205,ecg,DROP_MIDDLE,64,4,2,29.6657,2.075753e-04,0.0016,0.8802,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,DROP_LOW_VARIANCE,64,4,2,33.4462,8.692108e-05,0.0196,0.8296,1223,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,ADAPTIVE,64,4,2,32.3520,1.118260e-04,0.2787,0.9051,1019,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,LEGACY_IMPORTANCE,64,4,2,34.7918,6.376240e-05,0.0023,0.8959,1221,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_FIRST_ORDER,64,4,2,35.0874,5.956613e-05,0.0028,0.8982,1217,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_WINDOWED_ENERGY,64,4,2,32.5039,1.079814e-04,0.0028,0.8635,1223,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_COMPOSITE,64,4,2,35.3550,5.600724e-05,0.0200,0.8886,1226,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_ADAPTIVE,64,4,2,36.0733,4.746898e-05,0.0046,0.8898,1226,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_ERROR,64,4,2,43.2624,9.067932e-06,0.0020,0.9701,1226,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_COMPOSITE,64,4,2,43.1861,9.228458e-06,0.0255,0.9687,1222,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_VW_AREA,64,4,2,42.5460,1.069415e-05,0.0028,0.9586,1225,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,RDP_OFFLINE,64,4,2,44.0318,7.595570e-06,0.0000,0.9743,1226,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LTTB_OFFLINE,64,4,2,33.3248,8.938486e-05,0.0000,0.9415,1226,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,DROP,64,4,3,28.8456,2.507174e-04,0.0022,0.8665,1221,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,RANDOM_DROP,64,4,3,23.2441,9.106156e-04,0.0075,0.8204,1213,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,DROP_MIDDLE,64,4,3,29.2299,2.294833e-04,0.0023,0.8632,1220,0,0,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_205,ecg,DROP_LOW_VARIANCE,64,4,3,33.3708,8.844225e-05,0.0037,0.8282,1225,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,ADAPTIVE,64,4,3,32.5904,1.058542e-04,0.1916,0.9091,1034,0,0,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_205,ecg,LEGACY_IMPORTANCE,64,4,3,35.0782,5.969350e-05,0.0027,0.8968,1221,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_FIRST_ORDER,64,4,3,34.9594,6.134851e-05,0.0193,0.8945,1229,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_WINDOWED_ENERGY,64,4,3,33.5911,8.406840e-05,0.0017,0.8598,1215,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_COMPOSITE,64,4,3,35.2396,5.751565e-05,0.0018,0.8937,1225,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_ADAPTIVE,64,4,3,35.9354,4.900127e-05,0.0022,0.8847,1229,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_ERROR,64,4,3,43.2277,9.140606e-06,0.0036,0.9692,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_COMPOSITE,64,4,3,43.2593,9.074377e-06,0.0081,0.9703,1220,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_VW_AREA,64,4,3,42.5899,1.058654e-05,0.0037,0.9558,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,RDP_OFFLINE,64,4,3,44.0475,7.568140e-06,0.0000,0.9743,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LTTB_OFFLINE,64,4,3,34.0884,7.497319e-05,0.0000,0.9387,1224,0,0,0.9412,1.0000,0.8889,0.6944,-1.0000
ecg_205,ecg,DROP,64,4,4,29.5294,2.141913e-04,0.0004,0.8741,1220,0,0,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_205,ecg,RANDOM_DROP,64,4,4,23.4656,8.653376e-04,0.0079,0.8436,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,DROP_MIDDLE,64,4,4,29.1233,2.351889e-04,0.0042,0.8682,1224,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,DROP_LOW_VARIANCE,64,4,4,33.2922,9.005772e-05,0.0010,0.8285,1222,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,ADAPTIVE,64,4,4,32.5952,1.057354e-04,0.1299,0.9074,1017,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LEGACY_IMPORTANCE,64,4,4,34.8115,6.347367e-05,0.0023,0.8956,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_FIRST_ORDER,64,4,4,35.0978,5.942448e-05,0.0214,0.8962,1224,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_WINDOWED_ENERGY,64,4,4,33.2000,9.199151e-05,0.0028,0.8587,1221,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_COMPOSITE,64,4,4,34.9071,6.209190e-05,0.0030,0.8870,1223,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_ADAPTIVE,64,4,4,35.6293,5.257913e-05,0.0027,0.8898,1230,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_ERROR,64,4,4,43.3315,8.924701e-06,0.0024,0.9703,1222,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_COMPOSITE,64,4,4,43.1444,9.317663e-06,0.0173,0.9673,1221,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_VW_AREA,64,4,4,42.4714,1.087942e-05,0.0024,0.9597,1222,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,RDP_OFFLINE,64,4,4,44.1099,7.460327e-06,0.0000,0.9743,1222,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LTTB_OFFLINE,64,4,4,33.4409,8.702656e-05,0.0000,0.9446,1222,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,DROP,64,5,0,26.4323,4.370351e-04,0.0103,0.8509,1347,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,RANDOM_DROP,64,5,0,18.6234,2.638755e-03,0.0101,0.7613,1352,0,0,0.9412,1.0000,0.8889,3.8194,-1.0000
ecg_205,ecg,DROP_MIDDLE,64,5,0,26.5087,4.294073e-04,0.0017,0.8553,1352,0,0,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_205,ecg,DROP_LOW_VARIANCE,64,5,0,31.2165,1.452413e-04,0.0091,0.7994,1340,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,ADAPTIVE,64,5,0,29.6941,2.062222e-04,0.1488,0.8774,1191,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,LEGACY_IMPORTANCE,64,5,0,33.4265,8.731536e-05,0.0027,0.8752,1351,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,IMP_FIRST_ORDER,64,5,0,33.3000,8.989763e-05,0.0081,0.8747,1348,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,IMP_WINDOWED_ENERGY,64,5,0,32.0258,1.205500e-04,0.0049,0.8355,1349,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_COMPOSITE,64,5,0,33.4862,8.612412e-05,0.0034,0.8654,1346,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_ADAPTIVE,64,5,0,34.5348,6.764868e-05,0.0147,0.8609,1341,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_ERROR,64,5,0,41.5815,1.335356e-05,0.0037,0.9580,1339,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_COMPOSITE,64,5,0,41.3595,1.405379e-05,0.0026,0.9524,1346,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_VW_AREA,64,5,0,40.8016,1.598012e-05,0.0065,0.9449,1346,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,RDP_OFFLINE,64,5,0,42.3373,1.122055e-05,0.0000,0.9650,1339,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LTTB_OFFLINE,64,5,0,31.9341,1.231223e-04,0.0000,0.9301,1339,0,0,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_205,ecg,DROP,64,5,1,25.6667,5.212817e-04,0.0101,0.8461,1350,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,RANDOM_DROP,64,5,1,20.0320,1.907855e-03,0.0080,0.8106,1348,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,DROP_MIDDLE,64,5,1,26.2640,4.542962e-04,0.0079,0.8461,1348,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,DROP_LOW_VARIANCE,64,5,1,31.0938,1.494056e-04,0.0024,0.7966,1353,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,ADAPTIVE,64,5,1,29.5897,2.112403e-04,0.2398,0.8808,1190,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,LEGACY_IMPORTANCE,64,5,1,33.2825,9.025927e-05,0.0079,0.8727,1350,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,IMP_FIRST_ORDER,64,5,1,33.2122,9.173161e-05,0.0037,0.8735,1352,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,IMP_WINDOWED_ENERGY,64,5,1,31.4455,1.377834e-04,0.0796,0.8372,1349,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_COMPOSITE,64,5,1,33.5760,8.436211e-05,0.0034,0.8646,1346,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_ADAPTIVE,64,5,1,33.9731,7.699037e-05,0.0117,0.8623,1352,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_ERROR,64,5,1,41.3662,1.403230e-05,0.0022,0.9575,1351,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_COMPOSITE,64,5,1,41.2861,1.429347e-05,0.0031,0.9555,1348,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_VW_AREA,64,5,1,40.8931,1.564723e-05,0.0244,0.9471,1351,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,RDP_OFFLINE,64,5,1,42.1753,1.164699e-05,0.0000,0.9631,1351,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LTTB_OFFLINE,64,5,1,31.9260,1.233524e-04,0.0000,0.9373,1351,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,DROP,64,5,2,25.6643,5.215759e-04,0.0019,0.8369,1348,0,0,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_205,ecg,RANDOM_DROP,64,5,2,17.0006,3.834247e-03,0.0078,0.7154,1348,0,0,0.8750,1.0000,0.7778,3.1746,-1.0000
ecg_205,ecg,DROP_MIDDLE,64,5,2,25.4057,5.535747e-04,0.0029,0.8386,1350,0,0,0.9412,1.0000,0.8889,3.1250,-1.0000
ecg_205,ecg,DROP_LOW_VARIANCE,64,5,2,31.0313,1.515714e-04,0.0077,0.7980,1349,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,ADAPTIVE,64,5,2,29.3237,2.245837e-04,0.2040,0.8797,1186,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LEGACY_IMPORTANCE,64,5,2,33.1960,9.207454e-05,0.0206,0.8733,1349,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,IMP_FIRST_ORDER,64,5,2,33.4036,8.777682e-05,0.0155,0.8758,1347,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,IMP_WINDOWED_ENERGY,64,5,2,31.5537,1.343915e-04,0.0193,0.8358,1348,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_COMPOSITE,64,5,2,33.4366,8.711287e-05,0.0082,0.8665,1349,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_ADAPTIVE,64,5,2,33.6520,8.289843e-05,0.0260,0.8615,1350,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_ERROR,64,5,2,41.4169,1.386935e-05,0.0077,0.9550,1347,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_COMPOSITE,64,5,2,41.6875,1.303144e-05,0.0493,0.9566,1345,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_VW_AREA,64,5,2,40.6464,1.656167e-05,0.0030,0.9435,1353,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,RDP_OFFLINE,64,5,2,42.2148,1.154143e-05,0.0000,0.9631,1347,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LTTB_OFFLINE,64,5,2,32.2191,1.153003e-04,0.0000,0.9342,1347,0,0,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_205,ecg,DROP,64,5,3,26.9434,3.885111e-04,0.0020,0.8436,1350,0,0,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_205,ecg,RANDOM_DROP,64,5,3,13.0558,9.509642e-03,0.0075,0.6427,1352,0,0,0.8000,1.0000,0.6667,3.7037,-1.0000
ecg_205,ecg,DROP_MIDDLE,64,5,3,25.8666,4.978365e-04,0.0484,0.8369,1345,0,0,0.9412,1.0000,0.8889,3.1250,-1.0000
ecg_205,ecg,DROP_LOW_VARIANCE,64,5,3,30.9701,1.537227e-04,0.0032,0.7977,1349,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,ADAPTIVE,64,5,3,29.6254,2.095076e-04,0.2824,0.8875,1187,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LEGACY_IMPORTANCE,64,5,3,33.2476,9.098767e-05,0.0025,0.8744,1354,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,IMP_FIRST_ORDER,64,5,3,33.2315,9.132543e-05,0.0085,0.8747,1347,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,IMP_WINDOWED_ENERGY,64,5,3,31.6338,1.319355e-04,0.0017,0.8402,1347,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_COMPOSITE,64,5,3,33.6304,8.331106e-05,0.0027,0.8727,1348,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_ADAPTIVE,64,5,3,34.1962,7.313546e-05,0.0048,0.8677,1346,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_ERROR,64,5,3,41.4367,1.380620e-05,0.0021,0.9552,1348,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_COMPOSITE,64,5,3,41.3075,1.422322e-05,0.0035,0.9522,1352,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_VW_AREA,64,5,3,40.6605,1.650789e-05,0.0024,0.9440,1346,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,RDP_OFFLINE,64,5,3,42.2008,1.157893e-05,0.0000,0.9631,1348,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LTTB_OFFLINE,64,5,3,31.6506,1.314269e-04,0.0000,0.9426,1348,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,DROP,64,5,4,26.4979,4.304785e-04,0.0020,0.8386,1348,0,0,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_205,ecg,RANDOM_DROP,64,5,4,13.7972,8.017164e-03,0.0075,0.6931,1350,0,0,0.8750,1.0000,0.7778,3.5714,-1.0000
ecg_205,ecg,DROP_MIDDLE,64,5,4,26.3292,4.475310e-04,0.0033,0.8366,1353,0,0,0.9412,1.0000,0.8889,3.4722,-1.0000
ecg_205,ecg,DROP_LOW_VARIANCE,64,5,4,30.8974,1.563169e-04,0.0026,0.7966,1352,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,ADAPTIVE,64,5,4,30.3659,1.766670e-04,0.1347,0.8858,1178,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,LEGACY_IMPORTANCE,64,5,4,33.3981,8.788842e-05,0.0033,0.8738,1352,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,IMP_FIRST_ORDER,64,5,4,33.2766,9.038329e-05,0.0089,0.8730,1349,0,0,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_205,ecg,IMP_WINDOWED_ENERGY,64,5,4,31.0270,1.517208e-04,0.0045,0.8369,1348,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_COMPOSITE,64,5,4,33.7936,8.023874e-05,0.0106,0.8618,1351,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_ADAPTIVE,64,5,4,33.7593,8.087571e-05,0.0045,0.8629,1349,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_ERROR,64,5,4,41.3595,1.405366e-05,0.0023,0.9558,1348,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
ecg_205,ecg,IMP_INTERP_COMPOSITE,64,5,4,41.3303,1.414867e-05,0.0096,0.9538,1348,0,0,0.9412,1.0000,0.8889,1.3889,-1.0000
